7	62341569	62346568	ENSMUSG00000033585	Ndn	1
10	128705032	128710031	ENSMUSG00000025358	Cdk2	-1
3	86778654	86783653	ENSMUSG00000104108	Gm37876	-1
5	115731622	115736621	ENSMUSG00000041609	Bicdl1	-1
7	103178341	103183340	ENSMUSG00000057461	Olfr591	-1
12	114970489	114975488	ENSMUSG00000102528	Ighv1-45	-1
9	119579017	119584016	ENSMUSG00000032511	Scn5a	-1
6	117139325	117144324	ENSMUSG00000107903	Gm43930	1
9	104048327	104053326	ENSMUSG00000104268	Gm37750	1
5	11507247	11512246	ENSMUSG00000106156	Gm21040	1
2	104554163	104559162	ENSMUSG00000086454	Platr14	1
1	43555273	43560272	ENSMUSG00000103945	Gm38228	1
9	104058377	104063376	ENSMUSG00000090150	Acad11	1
X	107816335	107821334	ENSMUSG00000031242	2610002M06Rik	-1
1	126876616	126881615	ENSMUSG00000101600	4930599A14Rik	-1
1	43439579	43444578	ENSMUSG00000066877	Nck2	1
5	122349369	122354368	ENSMUSG00000029462	Vps29	1
4	108323140	108328139	ENSMUSG00000048351	Coa7	1
5	34168887	34173886	ENSMUSG00000106702	Gm42846	1
12	71847292	71852291	ENSMUSG00000098224	Gm7985	-1
3	159486418	159491417	ENSMUSG00000104864	Gm43655	1
12	71826078	71831077	ENSMUSG00000034574	Daam1	1
9	11009450	11014449	ENSMUSG00000111568	AC107635.1	1
10	85824742	85829741	ENSMUSG00000112326	AC122408.2	1
9	11097513	11102512	ENSMUSG00000110951	CT009748.1	1
3	89205425	89210424	ENSMUSG00000105692	Gm43737	1
8	39450910	39455909	ENSMUSG00000110118	Gm5609	1
9	11143600	11148599	ENSMUSG00000111691	CT009748.2	1
10	85824494	85829493	ENSMUSG00000001785	Pwp1	1
3	89227089	89232088	ENSMUSG00000064068	Mtx1	-1
13	64205523	64210522	ENSMUSG00000113804	AC158990.1	1
13	101842307	101847306	ENSMUSG00000114223	AC122533.1	-1
5	112201763	112206762	ENSMUSG00000101683	1700028D13Rik	1
13	64286077	64291076	ENSMUSG00000113816	CT030159.3	1
13	64257114	64262113	ENSMUSG00000113603	CT030159.1	1
16	5222300	5227299	ENSMUSG00000051669	AU021092	-1
13	64243700	64248699	ENSMUSG00000097101	1810034E14Rik	1
1	43483447	43488446	ENSMUSG00000103422	Gm37536	1
10	128180298	128185297	ENSMUSG00000040043	Rbms2	-1
2	150928533	150933532	ENSMUSG00000082341	Gm14143	1
18	38284403	38289402	ENSMUSG00000024440	Pcdh12	-1
8	39642674	39647673	ENSMUSG00000025044	Msr1	-1
5	134179019	134184018	ENSMUSG00000015942	Gtf2ird2	1
13	64312711	64317710	ENSMUSG00000021482	Aaed1	-1
3	54730539	54735538	ENSMUSG00000036632	Alg5	1
9	37818137	37823136	ENSMUSG00000111310	CT030124.1	1
9	58112815	58117814	ENSMUSG00000085753	Gm16131	1
10	120196590	120201589	ENSMUSG00000020225	Tmbim4	1
10	91181316	91186315	ENSMUSG00000019961	Tmpo	-1
9	37849269	37854268	ENSMUSG00000066749	Olfr877	1
9	58027274	58032273	ENSMUSG00000086624	Gm16130	1
2	38854938	38859937	ENSMUSG00000107884	Gm44144	-1
16	64771162	64776161	ENSMUSG00000059920	4930453N24Rik	-1
2	38758687	38763686	ENSMUSG00000108124	Gm44146	-1
2	38857163	38862162	ENSMUSG00000107468	5730507A11Rik	1
5	112229396	112234395	ENSMUSG00000097767	Miat	-1
2	38818257	38823256	ENSMUSG00000085201	Nr6a1os	1
4	155785439	155790438	ENSMUSG00000078487	Ankrd65	1
9	58118824	58123823	ENSMUSG00000037716	Ccdc33	-1
2	38772736	38777735	ENSMUSG00000082508	Rpl15-ps4	1
13	55688124	55693123	ENSMUSG00000045767	B230219D22Rik	1
11	101881237	101886236	ENSMUSG00000085594	Gm11551	1
X	74499015	74504014	ENSMUSG00000083768	Gm15362	1
11	101894375	101899374	ENSMUSG00000001493	Meox1	-1
11	23770971	23775970	ENSMUSG00000020275	Rel	-1
X	74505946	74510945	ENSMUSG00000082447	Gm15364	1
11	87788581	87793580	ENSMUSG00000009350	Mpo	1
14	63271693	63276692	ENSMUSG00000021944	Gata4	-1
2	129095995	129100994	ENSMUSG00000027395	Polr1b	1
4	128841197	128846196	ENSMUSG00000085701	Gm12968	1
12	102549969	102554968	ENSMUSG00000021194	Chga	1
9	103997544	104002543	ENSMUSG00000032558	Nphp3	1
4	128869397	128874396	ENSMUSG00000084011	Gm12969	-1
X	160020724	160025723	ENSMUSG00000083393	Gm15194	-1
X	160138414	160143413	ENSMUSG00000031299	Pdha1	-1
4	72200920	72205919	ENSMUSG00000008305	Tle1	-1
6	42373269	42378268	ENSMUSG00000029859	Epha1	-1
19	5872808	5877807	ENSMUSG00000024818	Slc25a45	1
4	128878580	128883579	ENSMUSG00000041000	Trim62	1
7	19949573	19954572	ENSMUSG00000109281	Gm44651	-1
7	19950757	19955756	ENSMUSG00000040498	Igsf23	-1
10	85844141	85849140	ENSMUSG00000112836	AC122408.4	1
7	19089594	19094593	ENSMUSG00000040841	Six5	1
8	12883727	12888726	ENSMUSG00000079146	Gm15353	-1
6	117155773	117160772	ENSMUSG00000108038	D030044L04Rik	1
4	148152141	148157140	ENSMUSG00000055401	Fbxo6	-1
11	73483859	73488858	ENSMUSG00000108742	Gm44923	-1
12	113180930	113185929	ENSMUSG00000049036	Tmem121	1
5	122366876	122371875	ENSMUSG00000029464	Gpn3	1
5	112210461	112215460	ENSMUSG00000097986	Gm26953	1
3	45440669	45445668	ENSMUSG00000103947	Gm37345	1
10	120202131	120207130	ENSMUSG00000020227	Irak3	-1
7	19118369	19123368	ENSMUSG00000085601	Gm4969	-1
11	101934501	101939500	ENSMUSG00000082171	Rpl27-ps2	1
11	101947421	101952420	ENSMUSG00000071818	4930417O22Rik	1
7	55995171	56000170	ENSMUSG00000108640	Gm44508	-1
7	56019955	56024954	ENSMUSG00000047037	Nipa1	-1
13	101850491	101855490	ENSMUSG00000114762	AC122533.2	1
11	69650314	69655313	ENSMUSG00000041287	Sox15	1
3	119784467	119789466	ENSMUSG00000028134	Ptbp2	-1
2	25554550	25559549	ENSMUSG00000083528	Gm13432	-1
18	38339004	38344003	ENSMUSG00000052102	Gnpda1	-1
2	87601212	87606211	ENSMUSG00000059205	Olfr1130	1
3	45690905	45695904	ENSMUSG00000103534	Gm37835	-1
2	25552847	25557846	ENSMUSG00000015092	Edf1	1
11	69662643	69667642	ENSMUSG00000018761	Mpdu1	-1
7	56009016	56014015	ENSMUSG00000078087	Rps12l1	1
13	101915420	101920419	ENSMUSG00000114717	AC147250.1	1
7	55974927	55979926	ENSMUSG00000085927	Gm15888	1
13	102116036	102121035	ENSMUSG00000102542	Gm38133	-1
2	150987182	150992181	ENSMUSG00000082375	Gm14141	1
X	160031321	160036320	ENSMUSG00000082810	Gm8682	1
2	131154537	131159536	ENSMUSG00000087405	Gm14232	1
7	55974843	55979842	ENSMUSG00000108358	Gm44509	-1
13	55709650	55714649	ENSMUSG00000021497	Txndc15	1
7	56017480	56022479	ENSMUSG00000108443	Gm44510	-1
2	151039383	151044382	ENSMUSG00000068115	Ninl	-1
X	159983433	159988432	ENSMUSG00000031303	Map3k15	1
10	34478399	34483398	ENSMUSG00000019779	Frk	1
2	177957298	177962297	ENSMUSG00000078862	Gm14326	-1
2	87622104	87627103	ENSMUSG00000068819	Olfr1131	1
2	131160082	131165081	ENSMUSG00000027327	1700037H04Rik	-1
7	55957531	55962530	ENSMUSG00000087178	A230056P14Rik	1
13	102367153	102372152	ENSMUSG00000114444	AC126805.1	-1
8	94805453	94810452	ENSMUSG00000031780	Ccl17	1
8	105850132	105855131	ENSMUSG00000036442	Thap11	1
2	177982701	177987700	ENSMUSG00000083702	Gm14428	-1
6	125231861	125236860	ENSMUSG00000038213	Tapbpl	-1
10	79143797	79148796	ENSMUSG00000091888	Vmn2r80	1
2	178018284	178023283	ENSMUSG00000074519	Zfp971	1
8	71537922	71542921	ENSMUSG00000031813	Mvb12a	1
11	101967016	101972015	ENSMUSG00000001494	Sost	-1
1	50899444	50904443	ENSMUSG00000100671	Gm28322	1
1	50895647	50900646	ENSMUSG00000026109	Tmeff2	1
6	87766205	87771204	ENSMUSG00000068262	Gm5879	-1
5	8417850	8422849	ENSMUSG00000054099	Slc25a40	1
6	87771143	87776142	ENSMUSG00000107849	Gm43904	1
6	125210551	125215550	ENSMUSG00000030337	Vamp1	1
X	20931556	20936555	ENSMUSG00000001128	Cfp	-1
2	178078477	178083476	ENSMUSG00000078861	Zfp931	-1
19	43940192	43945191	ENSMUSG00000025195	Dnmbp	-1
6	87773072	87778071	ENSMUSG00000030054	Gp9	1
2	62574076	62579075	ENSMUSG00000000392	Fap	-1
7	84410177	84415176	ENSMUSG00000015709	Arnt2	-1
17	29355914	29360913	ENSMUSG00000024013	Fgd2	1
10	79242777	79247776	ENSMUSG00000055515	Vmn2r81	1
11	101966143	101971142	ENSMUSG00000093467	Gm20659	1
3	89210180	89215179	ENSMUSG00000028047	Thbs3	1
11	101979279	101984278	ENSMUSG00000010841	1700006E09Rik	1
2	178113975	178118974	ENSMUSG00000027525	Phactr3	1
7	103179803	103184802	ENSMUSG00000073956	Olfr592	1
13	55722368	55727367	ENSMUSG00000021496	Pcbd2	1
4	155797878	155802877	ENSMUSG00000029066	Mrpl20	1
X	12180068	12185067	ENSMUSG00000083486	Gm14521	-1
4	116819903	116824902	ENSMUSG00000086417	Gm12996	1
1	51143309	51148308	ENSMUSG00000099924	Gm28320	1
1	51141223	51146222	ENSMUSG00000101242	Gm28319	-1
13	55784506	55789505	ENSMUSG00000069223	4930451E10Rik	-1
1	166757145	166762144	ENSMUSG00000085841	Gm4954	1
2	111336077	111341076	ENSMUSG00000096554	Olfr1282	-1
10	120163649	120168648	ENSMUSG00000112894	AC144942.1	1
7	103206862	103211861	ENSMUSG00000073955	Olfr593	1
4	116840222	116845221	ENSMUSG00000075390	Rpl36-ps8	-1
10	79351576	79356575	ENSMUSG00000091468	Vmn2r82	1
X	12354997	12359996	ENSMUSG00000087591	Gm14635	-1
2	111361790	111366789	ENSMUSG00000109322	Olfr1283	1
11	85827551	85832550	ENSMUSG00000000093	Tbx2	1
3	45775895	45780894	ENSMUSG00000102190	Gm38166	-1
19	9996669	10001668	ENSMUSG00000024663	Rab3il1	1
3	45776192	45781191	ENSMUSG00000104491	Gm32340	-1
1	166798840	166803839	ENSMUSG00000103073	Gm37904	-1
3	46408402	46413401	ENSMUSG00000104511	Gm18843	1
2	104583782	104588781	ENSMUSG00000082276	Gm13885	-1
4	116847664	116852663	ENSMUSG00000082841	Gm12994	1
9	104045777	104050776	ENSMUSG00000103062	Gm37200	-1
9	104035662	104040661	ENSMUSG00000101152	Gm28305	1
9	119719323	119724322	ENSMUSG00000034533	Scn10a	-1
3	119746447	119751446	ENSMUSG00000106099	Gm42664	-1
11	101987014	101992013	ENSMUSG00000003518	Dusp3	-1
3	119752338	119757337	ENSMUSG00000106075	Gm42804	1
9	104126934	104131933	ENSMUSG00000079355	Ackr4	-1
3	119729791	119734790	ENSMUSG00000105572	Gm43300	-1
5	11593780	11598779	ENSMUSG00000104789	Gm43640	-1
19	4125859	4130858	ENSMUSG00000024847	Aip	-1
4	34911482	34916481	ENSMUSG00000085824	Platr9	-1
1	127050697	127055696	ENSMUSG00000101385	Gm5261	-1
9	44391852	44396851	ENSMUSG00000032114	Slc37a4	1
2	25267478	25272477	ENSMUSG00000026965	Anapc2	1
2	131180068	131185067	ENSMUSG00000068267	Cenpb	-1
4	34888779	34893778	ENSMUSG00000028298	Cga	1
13	14516486	14521485	ENSMUSG00000113654	AC092710.3	1
X	151795807	151800806	ENSMUSG00000025261	Huwe1	1
11	73491604	73496603	ENSMUSG00000072708	Olfr381	-1
14	67471873	67476872	ENSMUSG00000114744	AC241621.2	1
13	14523229	14528228	ENSMUSG00000021301	Hecw1	-1
5	127573750	127578749	ENSMUSG00000106015	Gm42980	1
14	67588793	67593792	ENSMUSG00000114514	AC241621.1	-1
8	60978437	60983436	ENSMUSG00000045746	B230317F23Rik	1
14	67675107	67680106	ENSMUSG00000093726	Gm20667	-1
2	131187283	131192282	ENSMUSG00000027329	Spef1	-1
X	74561958	74566957	ENSMUSG00000085066	Gm4989	1
5	11589913	11594912	ENSMUSG00000091903	Gm6460	1
8	105860423	105865422	ENSMUSG00000110586	4930578M07Rik	-1
11	87801145	87806144	ENSMUSG00000085872	Gm11505	-1
2	151039399	151044398	ENSMUSG00000053916	Nanp	-1
16	64851653	64856652	ENSMUSG00000047141	Zfp654	-1
9	37891724	37896723	ENSMUSG00000066748	Olfr145	1
3	159490433	159495432	ENSMUSG00000028175	Depdc1a	1
12	114978127	114983126	ENSMUSG00000102928	Ighv1-46	-1
6	125237011	125242010	ENSMUSG00000030336	Cd27	-1
2	150946810	150951809	ENSMUSG00000084264	Gm14142	-1
4	115583145	115588144	ENSMUSG00000083457	Cyp4b1-ps2	-1
X	74574889	74579888	ENSMUSG00000043715	Olfr1326-ps1	-1
7	103211996	103216995	ENSMUSG00000073954	Olfr594	1
X	107948466	107953465	ENSMUSG00000073006	Gm732	-1
6	117163535	117168534	ENSMUSG00000061353	Cxcl12	1
8	105855580	105860579	ENSMUSG00000008450	Nutf2	1
1	166946359	166951358	ENSMUSG00000086925	Gm6286	-1
19	37337853	37342852	ENSMUSG00000056999	Ide	-1
X	12457231	12462230	ENSMUSG00000081461	Rpl30-ps11	-1
17	69070683	69075682	ENSMUSG00000024044	Epb41l3	1
1	167000842	167005841	ENSMUSG00000097823	Gm16701	-1
15	79285538	79290537	ENSMUSG00000018126	Baiap2l2	-1
1	166999729	167004728	ENSMUSG00000102548	Gm16701	-1
2	168742410	168747409	ENSMUSG00000027546	Atp9a	-1
16	5228621	5233620	ENSMUSG00000039427	Alg1	1
7	103230632	103235631	ENSMUSG00000083383	Olfr595-ps1	1
16	36990468	36995467	ENSMUSG00000047746	Fbxo40	-1
4	140774237	140779236	ENSMUSG00000025330	Padi4	-1
8	71558872	71563871	ENSMUSG00000043664	Tmem221	-1
14	52662411	52667410	ENSMUSG00000076764	Trav6-2	1
11	58860965	58865964	ENSMUSG00000085744	Gm12259	1
4	115595969	115600968	ENSMUSG00000063929	Cyp4a32	1
5	140719127	140724126	ENSMUSG00000050022	Amz1	1
6	87832867	87837866	ENSMUSG00000108042	B130021K23Rik	-1
14	52678964	52683963	ENSMUSG00000105533	Trav7d-2	1
6	87838799	87843798	ENSMUSG00000030056	Isy1	-1
X	74587679	74592678	ENSMUSG00000051706	Olfr1325	1
2	164833457	164838456	ENSMUSG00000039873	Neurl2	-1
1	138372264	138377263	ENSMUSG00000101793	Gm28500	1
13	27796654	27801653	ENSMUSG00000022886	Prl2a1	1
3	46448220	46453219	ENSMUSG00000090919	Pabpc4l	-1
3	139128772	139133771	ENSMUSG00000090801	Gm4862	-1
13	40361451	40366450	ENSMUSG00000047094	Ofcc1	-1
4	87293362	87298361	ENSMUSG00000086512	Gm12600	1
16	64846996	64851995	ENSMUSG00000054604	Cggbp1	1
4	87575789	87580788	ENSMUSG00000082443	Gm12604	1
9	80044217	80049216	ENSMUSG00000111574	AC142111.1	-1
X	93926561	93931560	ENSMUSG00000081573	Gm15164	1
2	164827873	164832872	ENSMUSG00000017760	Ctsa	1
16	91328996	91333995	ENSMUSG00000085865	Gm15966	-1
4	128931005	128936004	ENSMUSG00000085961	Gm15904	1
7	103252506	103257505	ENSMUSG00000057321	Usp17ld	-1
4	128962443	128967442	ENSMUSG00000028789	Azin2	-1
X	74645636	74650635	ENSMUSG00000079534	Gm5640	-1
11	99614847	99619846	ENSMUSG00000060756	Krtap2-4	-1
11	78323415	78328414	ENSMUSG00000041958	Pigs	1
7	143756986	143761985	ENSMUSG00000037606	Osbpl5	-1
11	52479104	52484103	ENSMUSG00000081297	Gm12209	-1
4	116875466	116880465	ENSMUSG00000082063	Gm12993	-1
11	52487311	52492310	ENSMUSG00000083129	Gm12210	-1
X	93963659	93968658	ENSMUSG00000081044	AU015836	1
7	19114859	19119858	ENSMUSG00000050428	Fbxo46	1
2	111370522	111375521	ENSMUSG00000108931	Olfr1284	1
16	64906273	64911272	ENSMUSG00000097999	Gm9061	1
13	27844342	27849341	ENSMUSG00000062551	Prl2c1	1
1	166996417	167001416	ENSMUSG00000060568	Fam78b	1
12	113260237	113265236	ENSMUSG00000095079	Igha	-1
11	96243633	96248632	ENSMUSG00000083337	Gm11539	1
7	29763552	29768551	ENSMUSG00000046185	Zfp84	1
4	132879763	132884762	ENSMUSG00000083816	Gm13033	1
16	5249786	5254785	ENSMUSG00000087168	Gm15983	1
7	19149292	19154291	ENSMUSG00000030407	Qpctl	-1
7	19948783	19953782	ENSMUSG00000070778	Rpl7a-ps8	1
5	52234336	52239335	ENSMUSG00000105328	Gm43180	1
16	5255984	5260983	ENSMUSG00000022544	Eef2kmt	-1
10	60101219	60106218	ENSMUSG00000058297	Spock2	1
7	113508834	113513833	ENSMUSG00000030759	Far1	1
19	37295797	37300796	ENSMUSG00000080885	Rpl10-ps6	-1
5	52185672	52190671	ENSMUSG00000097145	9230114K14Rik	1
5	140830432	140835431	ENSMUSG00000000149	Gna12	-1
1	43743896	43748895	ENSMUSG00000100764	Gm29155	-1
1	43725602	43730601	ENSMUSG00000026051	1500015O10Rik	1
18	58551257	58556256	ENSMUSG00000024600	Slc27a6	1
11	52759634	52764633	ENSMUSG00000036264	Fstl4	1
11	116581448	116586447	ENSMUSG00000020802	Ube2o	-1
X	74647679	74652678	ENSMUSG00000081804	Xlr5d-ps	1
4	134238400	134243399	ENSMUSG00000028841	Cnksr1	-1
5	52216435	52221434	ENSMUSG00000106464	C130083M11Rik	-1
1	64617243	64622242	ENSMUSG00000025956	Mettl21a	-1
1	43737915	43742914	ENSMUSG00000100635	Gm29157	1
X	12582801	12587800	ENSMUSG00000031007	Atp6ap2	1
11	96246105	96251104	ENSMUSG00000078706	Gm53	1
6	71797888	71802887	ENSMUSG00000108594	Gm44770	1
11	105953337	105958336	ENSMUSG00000019590	Cyb561	-1
7	19960412	19965411	ENSMUSG00000070777	Ceacam20	1
6	71702561	71707560	ENSMUSG00000052852	Reep1	1
13	14379574	14384573	ENSMUSG00000113981	AC154511.1	-1
6	115848470	115853469	ENSMUSG00000030323	Ift122	1
5	141000583	141005582	ENSMUSG00000036526	Card11	-1
7	24865057	24870056	ENSMUSG00000011349	Dmrtc2	1
2	72248976	72253975	ENSMUSG00000086231	Rapgef4os3	-1
2	72232303	72237302	ENSMUSG00000085001	Rapgef4os2	-1
2	111401534	111406533	ENSMUSG00000109521	Olfr1285	1
12	76403983	76408982	ENSMUSG00000097323	4930426I24Rik	-1
2	72148797	72153796	ENSMUSG00000085439	Rapgef4os1	-1
9	119825457	119830456	ENSMUSG00000034115	Scn11a	-1
2	71976240	71981239	ENSMUSG00000049044	Rapgef4	1
12	76399176	76404175	ENSMUSG00000059970	Hspa2	1
11	23889560	23894559	ENSMUSG00000084769	Gm12061	1
4	116872376	116877375	ENSMUSG00000033948	Zswim5	1
5	87661208	87666207	ENSMUSG00000070702	Csn1s1	1
11	23895254	23900253	ENSMUSG00000020273	Papolg	-1
3	139644379	139649378	ENSMUSG00000106574	Gm2451	1
3	139406795	139411794	ENSMUSG00000104992	Gm43163	1
7	98680648	98685647	ENSMUSG00000109101	Gm45132	-1
11	53120057	53125056	ENSMUSG00000087668	Gm11186	-1
6	71785668	71790667	ENSMUSG00000108802	Gm44769	1
3	139200694	139205693	ENSMUSG00000047940	Stpg2	1
4	108383350	108388349	ENSMUSG00000059816	Fam159a	-1
8	71566602	71571601	ENSMUSG00000034829	Nxnl1	-1
12	54862878	54867877	ENSMUSG00000062929	Cfl2	-1
13	27924606	27929605	ENSMUSG00000113672	AL606783.2	1
3	88359584	88364583	ENSMUSG00000041423	Paqr6	1
13	27951153	27956152	ENSMUSG00000113281	AL606783.1	1
9	35262865	35267864	ENSMUSG00000032044	Rpusd4	1
11	58862216	58867215	ENSMUSG00000020491	2810021J22Rik	1
13	28001512	28006511	ENSMUSG00000113916	AL606783.3	1
3	54750582	54755581	ENSMUSG00000027796	Smad9	1
4	108406962	108411961	ENSMUSG00000028597	Gpx7	-1
17	34393820	34398819	ENSMUSG00000057246	BC051142	1
6	87799228	87804227	ENSMUSG00000108064	Gm44423	-1
13	28011212	28016211	ENSMUSG00000005891	Prl4a1	1
7	103300648	103305647	ENSMUSG00000073953	Olfr596	1
X	136701653	136706652	ENSMUSG00000080874	Gm15010	-1
6	87835796	87840795	ENSMUSG00000107928	Gm45140	-1
2	155486370	155491369	ENSMUSG00000083341	Gm14238	-1
4	8673583	8678582	ENSMUSG00000082122	Gm11809	-1
7	103311315	103316314	ENSMUSG00000073952	Olfr597	1
7	31874045	31879044	ENSMUSG00000101807	Gm9120	1
X	136702982	136707981	ENSMUSG00000049536	Tceal1	1
6	87812165	87817164	ENSMUSG00000030055	Rab43	-1
10	128185529	128190528	ENSMUSG00000112553	AC135859.1	1
1	43746283	43751282	ENSMUSG00000100480	Gm29156	-1
9	37911395	37916394	ENSMUSG00000110680	Gm6796	-1
12	54857647	54862646	ENSMUSG00000113209	CT030142.1	1
12	42012880	42017879	ENSMUSG00000113979	AC159619.3	1
12	42023212	42028211	ENSMUSG00000113420	AC159619.2	1
7	30729541	30734540	ENSMUSG00000006315	Tmem147	-1
7	98702929	98707928	ENSMUSG00000086477	Gm15506	-1
9	37912840	37917839	ENSMUSG00000066747	Olfr878	1
4	116946535	116951534	ENSMUSG00000082207	Gm12998	-1
3	54807792	54812791	ENSMUSG00000036615	Rfxap	-1
5	100793627	100798626	ENSMUSG00000016833	Mrps18c	1
7	28783969	28788968	ENSMUSG00000051735	Rinl	1
17	32680627	32685626	ENSMUSG00000073424	Cyp4f15	1
2	111423116	111428115	ENSMUSG00000096703	Olfr1286	-1
6	141773811	141778810	ENSMUSG00000084927	Gm5724	-1
4	108451343	108456342	ENSMUSG00000083255	Gm12738	-1
7	84333095	84338094	ENSMUSG00000109341	Gm30873	1
11	116545418	116550417	ENSMUSG00000083314	Gm11742	1
12	42083439	42088438	ENSMUSG00000113989	AC159619.4	1
13	102590286	102595285	ENSMUSG00000114846	AC122382.2	-1
11	85850334	85855333	ENSMUSG00000069785	Gm11444	-1
2	104585523	104590522	ENSMUSG00000027176	Cstf3	1
14	49902000	49906999	ENSMUSG00000048933	Olfr722	-1
2	87637536	87642535	ENSMUSG00000068818	Olfr1132	-1
13	102599533	102604532	ENSMUSG00000114730	AC122382.1	1
11	105938704	105943703	ENSMUSG00000103469	Gm9910	1
2	87640794	87645793	ENSMUSG00000082428	Gm13742	-1
6	87806337	87811336	ENSMUSG00000108120	9930120I10Rik	-1
X	74678046	74683045	ENSMUSG00000080072	Spin2-ps2	-1
9	119894864	119899863	ENSMUSG00000097223	Gm2449	-1
8	31182331	31187330	ENSMUSG00000046152	Fut10	1
10	79417906	79422905	ENSMUSG00000112907	AC164623.1	-1
X	20950609	20955608	ENSMUSG00000009406	Elk1	-1
2	87647375	87652374	ENSMUSG00000075155	Olfr1133	-1
14	63324220	63329219	ENSMUSG00000114892	AC090962.1	1
2	93849944	93854943	ENSMUSG00000040272	Accs	-1
9	109404297	109409296	ENSMUSG00000070324	Fbxw22	-1
14	63312745	63317744	ENSMUSG00000114898	AC090962.2	1
5	34288450	34293449	ENSMUSG00000037224	Zfyve28	-1
16	65515511	65520510	ENSMUSG00000004842	Pou1f1	1
8	39720967	39725966	ENSMUSG00000109789	Gm2033	-1
2	25574846	25579845	ENSMUSG00000026941	Mamdc4	-1
11	53195684	53200683	ENSMUSG00000058073	Gm11189	1
10	79463943	79468942	ENSMUSG00000091381	Vmn2r83	1
8	94833321	94838320	ENSMUSG00000031782	Coq9	1
5	100793749	100798748	ENSMUSG00000104761	Gm43511	1
7	141214081	141219080	ENSMUSG00000025500	Lmntd2	-1
X	20956684	20961683	ENSMUSG00000086877	A230072C01Rik	1
11	68871859	68876858	ENSMUSG00000018736	Ndel1	-1
