HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
23459	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	Approved	CTGLF1, AGAP8, CTGLF5	Em:AC012044.1, MRIP2	10q11.22	AF411132	NM_133446	ANKRD	Ankyrin repeat domain containing	403
23467	AGAP5	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5	Approved	CTGLF2	Em:AC073389.1	10q22.2		NM_001144000	ANKRD	Ankyrin repeat domain containing	403
23466	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	Approved	CTGLF3	bA324H6.1	10q11.23		NM_001077665	ANKRD	Ankyrin repeat domain containing	403
23465	AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene	Approved	CTGLF4, AGAP7	bA109G10.1	10q11.22		NM_001077685	ANKRD	Ankyrin repeat domain containing	403
23463	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	Approved	CTGLF6	bA301J7.2, FLJ00312	10q11.22		NM_001190810	ANKRD	Ankyrin repeat domain containing	403
492	ANK1	ankyrin 1	Approved	ANK	SPH1	8p11.21	M28880	NM_020475	ANKRD	Ankyrin repeat domain containing	403
493	ANK2	ankyrin 2	Approved	LQT4		4q25-q26	M37123	NM_001148	ANKRD	Ankyrin repeat domain containing	403
494	ANK3	ankyrin 3	Approved			10q21.2	U13616	NM_020987	ANKRD	Ankyrin repeat domain containing	403
26350	ANKAR	ankyrin and armadillo repeat containing	Approved		FLJ25415	2q32.2	AJ549812	NM_144708	ANKRD	Ankyrin repeat domain containing	403
28002	ANKDD1A	ankyrin repeat and death domain containing 1A	Approved		FLJ25870	15q22.31		NM_182703	ANKRD	Ankyrin repeat domain containing	403
32525	ANKDD1B	ankyrin repeat and death domain containing 1B	Approved			5q13.3		NM_001276713	ANKRD	Ankyrin repeat domain containing	403
15803	ANKEF1	ankyrin repeat and EF-hand domain containing 1	Approved	ANKRD5	FLJ21669, dJ839B4.6	20p12.2	AK025322	NM_022096	ANKRD	Ankyrin repeat domain containing	403
26766	ANKFN1	ankyrin repeat and fibronectin type III domain containing 1	Approved		FLJ38335	17q22	AK095654	NM_153228	ANKRD	Ankyrin repeat domain containing	403
20763	ANKFY1	ankyrin repeat and FYVE domain containing 1	Approved		ANKHZN, KIAA1255, ZFYVE14, BTBD23, RANK-5	17p13.2	AB033081	NM_016376	ANKRD	Ankyrin repeat domain containing	403
24714	ANKHD1	ankyrin repeat and KH domain containing 1	Approved		MASK, FLJ20288, FLJ11979, FLJ10042, FLJ14127, KIAA1085, MASK1	5q31.3	AF521882	NM_017747	ANKRD	Ankyrin repeat domain containing	403
22215	ANKIB1	ankyrin repeat and IBR domain containing 1	Approved		DKFZP434A0225, KIAA1386	7q21.2	AB037807		ANKRD	Ankyrin repeat domain containing	403
21027	ANKK1	ankyrin repeat and kinase domain containing 1	Approved		X-kinase	11q23.2	AJ541797	NM_178510	ANKRD	Ankyrin repeat domain containing	403
26812	ANKLE1	ankyrin repeat and LEM domain containing 1	Approved	ANKRD41	FLJ39369, LEMD6	19p13.11	AK096688	NM_152363	ANKRD	Ankyrin repeat domain containing	403
29101	ANKLE2	ankyrin repeat and LEM domain containing 2	Approved	KIAA0692	LEMD7, Lem4	12q24.33	AB014592		ANKRD	Ankyrin repeat domain containing	403
20987	ANKMY1	ankyrin repeat and MYND domain containing 1	Approved		FLJ20499, ZMYND13	2q37.3	AB034636	NM_017844	ANKRD	Ankyrin repeat domain containing	403
25370	ANKMY2	ankyrin repeat and MYND domain containing 2	Approved		DKFZP564O043, ZMYND20	7p21.1	AK001740	NM_020319	ANKRD	Ankyrin repeat domain containing	403
13208	ANKRA2	ankyrin repeat family A member 2	Approved			5q13.2	AA442702	NM_023039	ANKRD	Ankyrin repeat domain containing	403
15819	ANKRD1	ankyrin repeat domain 1	Approved		C-193, ALRP, CARP, CVARP, MCARP	10q23.31	X83703	NM_014391	ANKRD	Ankyrin repeat domain containing	403
20265	ANKRD10	ankyrin repeat domain 10	Approved		FLJ20093	13q34	AK000100		ANKRD	Ankyrin repeat domain containing	403
21316	ANKRD11	ankyrin repeat domain 11	Approved		LZ16, T13	16q24.3	AY373756	NM_013275	ANKRD	Ankyrin repeat domain containing	403
29135	ANKRD12	ankyrin repeat domain 12	Approved		KIAA0874, FLJ20053, GAC-1	18p11.22	AY373757	NM_015208	ANKRD	Ankyrin repeat domain containing	403
21268	ANKRD13A	ankyrin repeat domain 13A	Approved	ANKRD13	NY-REN-25	12q24.11	AF064604	NM_033121	ANKRD	Ankyrin repeat domain containing	403
26363	ANKRD13B	ankyrin repeat domain 13B	Approved		FLJ25555	17q11.2	AK092673	NM_152345	ANKRD	Ankyrin repeat domain containing	403
25374	ANKRD13C	ankyrin repeat domain 13C	Approved		DKFZP566D1346, dJ677H15.3	1p31.1		NM_030816	ANKRD	Ankyrin repeat domain containing	403
27880	ANKRD13D	ankyrin repeat domain 13D	Approved			11q13.2	AK027313	NM_207354	ANKRD	Ankyrin repeat domain containing	403
23471	ANKRD16	ankyrin repeat domain 16	Approved		DKFZP434N1511	10p15.1	AL137614	NM_019046	ANKRD	Ankyrin repeat domain containing	403
23575	ANKRD17	ankyrin repeat domain 17	Approved		GTAR, KIAA0697, FLJ22206, NY-BR-16, MASK2	4q13.3	AB014597	NM_032217	ANKRD	Ankyrin repeat domain containing	403
23643	ANKRD18A	ankyrin repeat domain 18A	Approved		KIAA2015, FLJ35740	9p13.1	AB095935		ANKRD	Ankyrin repeat domain containing	403
23644	ANKRD18B	ankyrin repeat domain 18B	Approved		bA255A11.3	9p13.3		NM_001244752	ANKRD	Ankyrin repeat domain containing	403
495	ANKRD2	ankyrin repeat domain 2	Approved		ARPP	10q24.2	AJ304805		ANKRD	Ankyrin repeat domain containing	403
23665	ANKRD20A1	ankyrin repeat domain 20 family member A1	Approved	ANKRD20A	DKFZp434A171	9q21.11	AL136793		ANKRD	Ankyrin repeat domain containing	403
31979	ANKRD20A2	ankyrin repeat domain 20 family member A2	Approved			9p11.2		NM_001012421	ANKRD	Ankyrin repeat domain containing	403
31981	ANKRD20A3	ankyrin repeat domain 20 family member A3	Approved			9q21.11			ANKRD	Ankyrin repeat domain containing	403
31982	ANKRD20A4	ankyrin repeat domain 20 family member A4	Approved		OTTHUMG00000066855	9q13		NM_001098805	ANKRD	Ankyrin repeat domain containing	403
28321	ANKRD22	ankyrin repeat domain 22	Approved		MGC22805	10q23.31	BC021671	NM_144590	ANKRD	Ankyrin repeat domain containing	403
24470	ANKRD23	ankyrin repeat domain 23	Approved		DARP, FLJ32449, MARP3	2q11.2		NM_144994	ANKRD	Ankyrin repeat domain containing	403
29424	ANKRD24	ankyrin repeat domain 24	Approved		KIAA1981	19p13.3	AB075861	NM_133475	ANKRD	Ankyrin repeat domain containing	403
29186	ANKRD26	ankyrin repeat domain 26	Approved	THC2	KIAA1074	10p12.1	AB028997		ANKRD	Ankyrin repeat domain containing	403
25310	ANKRD27	ankyrin repeat domain 27	Approved		FLJ00040, DKFZp434L0718, VARP	19q13.11	AK054561	NM_032139	ANKRD	Ankyrin repeat domain containing	403
29024	ANKRD28	ankyrin repeat domain 28	Approved		KIAA0379, PITK, PP6-ARS-A, PPP1R65	3p25.1	AY367056	NM_015199	ANKRD	Ankyrin repeat domain containing	403
27110	ANKRD29	ankyrin repeat domain 29	Approved		FLJ25053	18q11.2	AK057782	NM_173505	ANKRD	Ankyrin repeat domain containing	403
17234	ANKRD30A	ankyrin repeat domain 30A	Approved		NY-BR-1	10p11.21	AF269087	NM_052997	ANKRD	Ankyrin repeat domain containing	403
24165	ANKRD30B	ankyrin repeat domain 30B	Approved		NY-BR-1.1	18p11.21	BC028407	NM_001145029	ANKRD	Ankyrin repeat domain containing	403
35167	ANKRD30BL	ankyrin repeat domain 30B like	Approved	NCRNA00164, ANKRD30BP3		2q21.2		NM_001358416	ANKRD	Ankyrin repeat domain containing	403
26853	ANKRD31	ankyrin repeat domain 31	Approved		FLJ40191	5q13.3	AK097510	NM_001164443	ANKRD	Ankyrin repeat domain containing	403
25408	SLF1	SMC5-SMC6 complex localization factor 1	Approved	BRCTD1, ANKRD32	DKFZp761C121, DKFZp564C0469, BRCTx	5q15	AL136560	NM_032290	ANKRD	Ankyrin repeat domain containing	403
13788	ANKRD33	ankyrin repeat domain 33	Approved	C12orf7	DKFZp686O1689, PANKY	12q13.13		NM_182608	ANKRD	Ankyrin repeat domain containing	403
35240	ANKRD33B	ankyrin repeat domain 33B	Approved			5p15.2		NM_001164440	ANKRD	Ankyrin repeat domain containing	403
27639	ANKRD34A	ankyrin repeat domain 34A	Approved	ANKRD34		1q21.1	AK128050		ANKRD	Ankyrin repeat domain containing	403
33736	ANKRD34B	ankyrin repeat domain 34B	Approved		DP58	5q14.1		NM_001004441	ANKRD	Ankyrin repeat domain containing	403
33888	ANKRD34C	ankyrin repeat domain 34C	Approved			15q25.1		NM_001146341	ANKRD	Ankyrin repeat domain containing	403
26323	ANKRD35	ankyrin repeat domain 35	Approved		FLJ25124	1q21.1	AK091120	NM_144698	ANKRD	Ankyrin repeat domain containing	403
24079	ANKRD36	ankyrin repeat domain 36	Approved		UNQ2430	2q11.2	BC046186		ANKRD	Ankyrin repeat domain containing	403
29333	ANKRD36B	ankyrin repeat domain 36B	Approved	KIAA1641	FLJ21281	2q11.2	AK024934	NM_025190	ANKRD	Ankyrin repeat domain containing	403
32946	ANKRD36C	ankyrin repeat domain 36C	Approved		DKFZp667P0924	2q11.1	AL832836	NM_001010914	ANKRD	Ankyrin repeat domain containing	403
29593	ANKRD37	ankyrin repeat domain 37	Approved		Lrp2bp	4q35.1	AY296056	NM_181726	ANKRD	Ankyrin repeat domain containing	403
28640	ANKRD39	ankyrin repeat domain 39	Approved		MGC41816	2q11.2	BC031303	NM_016466	ANKRD	Ankyrin repeat domain containing	403
28233	ANKRD40	ankyrin repeat domain 40	Approved		MGC15396	17q21.33	BC012978	NM_052855	ANKRD	Ankyrin repeat domain containing	403
26752	ANKRD42	ankyrin repeat domain 42	Approved		FLJ37874, SARP, PPP1R79	11q14.1	AK095193	NM_182603	ANKRD	Ankyrin repeat domain containing	403
25259	ANKRD44	ankyrin repeat domain 44	Approved		PP6-ARS-B	2q33.1	AK097086	NM_153697	ANKRD	Ankyrin repeat domain containing	403
24786	ANKRD45	ankyrin repeat domain 45	Approved		FLJ45235, CT117	1q25.1		NM_198493	ANKRD	Ankyrin repeat domain containing	403
27229	ANKRD46	ankyrin repeat domain 46	Approved			8q22.3	AB077205	NM_198401	ANKRD	Ankyrin repeat domain containing	403
25970	ANKRD49	ankyrin repeat domain 49	Approved		FLJ20189, FGIF, GBIF	11q21	AF025354	NM_017704	ANKRD	Ankyrin repeat domain containing	403
29223	ANKRD50	ankyrin repeat domain 50	Approved		KIAA1223	4q28.1	AB033049	NM_020337	ANKRD	Ankyrin repeat domain containing	403
26614	ANKRD52	ankyrin repeat domain 52	Approved		FLJ34236, PP6-ARS-C	12q13.3	AK091555	NM_173595	ANKRD	Ankyrin repeat domain containing	403
25691	ANKRD53	ankyrin repeat domain 53	Approved		FLJ12056, FLJ36160	2p13.3	BC035234	NM_024933	ANKRD	Ankyrin repeat domain containing	403
25185	ANKRD54	ankyrin repeat domain 54	Approved		LIAR	22q13.1	BC014641	NM_138797	ANKRD	Ankyrin repeat domain containing	403
25681	ANKRD55	ankyrin repeat domain 55	Approved		FLJ11795	5q11.2	AK021857	NM_024669	ANKRD	Ankyrin repeat domain containing	403
17280	ANKRD6	ankyrin repeat domain 6	Approved		KIAA0957	6q15	AB023174		ANKRD	Ankyrin repeat domain containing	403
16217	ANKRD60	ankyrin repeat domain 60	Approved	C20orf86	bA196N14.3	20q13.32	AL354776	NM_001304369	ANKRD	Ankyrin repeat domain containing	403
22467	ANKRD61	ankyrin repeat domain 61	Approved			7p22.1			ANKRD	Ankyrin repeat domain containing	403
35241	ANKRD62	ankyrin repeat domain 62	Approved		DKFZp779B1634	18p11.21	BX648696	NM_001277333	ANKRD	Ankyrin repeat domain containing	403
40027	ANKRD63	ankyrin repeat domain 63	Approved			15q15.1			ANKRD	Ankyrin repeat domain containing	403
42950	ANKRD65	ankyrin repeat domain 65	Approved			1p36.33			ANKRD	Ankyrin repeat domain containing	403
44669	ANKRD66	ankyrin repeat domain 66	Approved			6p12.3	AK304342	NM_001162435	ANKRD	Ankyrin repeat domain containing	403
18588	ANKRD7	ankyrin repeat domain 7	Approved		TSA806	7q31.31	D78334	NM_001077708	ANKRD	Ankyrin repeat domain containing	403
20096	ANKRD9	ankyrin repeat domain 9	Approved			14q32.31	BC015422		ANKRD	Ankyrin repeat domain containing	403
20961	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A	Approved	ANKS1	KIAA0229	6p21.31	D86982	NM_015245	ANKRD	Ankyrin repeat domain containing	403
24600	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B	Approved		EB-1, AIDA-1, cajalin-2, ANKS2	12q23.1	AF145204	NM_020140	ANKRD	Ankyrin repeat domain containing	403
29422	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	Approved		KIAA1977, FLJ32345, FLJ32767	16p13.3	AK057329	NM_133450	ANKRD	Ankyrin repeat domain containing	403
26795	ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B	Approved		FLJ38819, HARP	16p12.2	AK096138	NM_145865	ANKRD	Ankyrin repeat domain containing	403
26724	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6	Approved	SAMD6, ANKRD14	FLJ36928, NPHP16	9q22.33	AK094247	NM_173551	ANKRD	Ankyrin repeat domain containing	403
29642	ANKUB1	ankyrin repeat and ubiquitin domain containing 1	Approved	C3orf16		3q25.1	AK027233	NM_001144960	ANKRD	Ankyrin repeat domain containing	403
25527	ANKZF1	ankyrin repeat and zinc finger domain containing 1	Approved		FLJ10415, ZNF744	2q35	AF364318	NM_018089	ANKRD	Ankyrin repeat domain containing	403
16925	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	Approved	CENTD2		11q13.4	AF411983	NM_001040118	ANKRD	Ankyrin repeat domain containing	403
16924	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	Approved	CENTD1	PARX	4p14	AF411982	NM_015230	ANKRD	Ankyrin repeat domain containing	403
24097	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	Approved	CENTD3	FLJ21065, DRAG1	5q31.3	AJ310567	NM_022481	ANKRD	Ankyrin repeat domain containing	403
2720	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	Approved	DDEF1	PAP, KIAA1249, ZG14P, CENTB4	8q24.21-q24.22	AB033075	NM_018482	ANKRD	Ankyrin repeat domain containing	403
2721	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	Approved	DDEF2	KIAA0400, PAP, SHAG1, CENTB3	2p25.1	AB007860	NM_003887	ANKRD	Ankyrin repeat domain containing	403
14987	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	Approved	DDEFL1	FLJ20199, UPLC1, CENTB6	1p36.12	AK000206	NM_017707	ANKRD	Ankyrin repeat domain containing	403
16011	ASB1	ankyrin repeat and SOCS box containing 1	Approved		ASB-1	2q37.3	AF156777	NM_001040445	ANKRD	Ankyrin repeat domain containing	403
17185	ASB10	ankyrin repeat and SOCS box containing 10	Approved	GLC1F		7q36.1	AK055536	NM_080871	ANKRD	Ankyrin repeat domain containing	403
17186	ASB11	ankyrin repeat and SOCS box containing 11	Approved		DKFZp779E2460	Xp22.2	AF425642		ANKRD	Ankyrin repeat domain containing	403
19763	ASB12	ankyrin repeat and SOCS box containing 12	Approved		FLJ39577	Xq11.2	AF403030		ANKRD	Ankyrin repeat domain containing	403
19765	ASB13	ankyrin repeat and SOCS box containing 13	Approved		FLJ13134, MGC19879	10p15.1	AK091935		ANKRD	Ankyrin repeat domain containing	403
19766	ASB14	ankyrin repeat and SOCS box containing 14	Approved		DKFZp313L0121	3p14.3	AF403032		ANKRD	Ankyrin repeat domain containing	403
19767	ASB15	ankyrin repeat and SOCS box containing 15	Approved		FLJ43370	7q31.32	AF403033		ANKRD	Ankyrin repeat domain containing	403
19768	ASB16	ankyrin repeat and SOCS box containing 16	Approved		FLJ30165	17q21.31	AK054727		ANKRD	Ankyrin repeat domain containing	403
19769	ASB17	ankyrin repeat and SOCS box containing 17	Approved			1p31.1	AF403035	NM_080868	ANKRD	Ankyrin repeat domain containing	403
19770	ASB18	ankyrin repeat and SOCS box containing 18	Approved			2q37.2	AK123854	NM_212556	ANKRD	Ankyrin repeat domain containing	403
16012	ASB2	ankyrin repeat and SOCS box containing 2	Approved		ASB-2	14q32.12	AF159164		ANKRD	Ankyrin repeat domain containing	403
16013	ASB3	ankyrin repeat and SOCS box containing 3	Approved		ASB-3	2p16.2	AK000985	NM_016115	ANKRD	Ankyrin repeat domain containing	403
16009	ASB4	ankyrin repeat and SOCS box containing 4	Approved		ASB-4	7q21.3	AF156779	NM_016116	ANKRD	Ankyrin repeat domain containing	403
17180	ASB5	ankyrin repeat and SOCS box containing 5	Approved			4q34.2	AY057053		ANKRD	Ankyrin repeat domain containing	403
17181	ASB6	ankyrin repeat and SOCS box containing 6	Approved			9q34.11		NM_017873	ANKRD	Ankyrin repeat domain containing	403
17182	ASB7	ankyrin repeat and SOCS box containing 7	Approved			15q26.3		NM_024708	ANKRD	Ankyrin repeat domain containing	403
17183	ASB8	ankyrin repeat and SOCS box containing 8	Approved		MGC5540, FLJ21255	12q13.11	AK024908		ANKRD	Ankyrin repeat domain containing	403
17184	ASB9	ankyrin repeat and SOCS box containing 9	Approved		DKFZP564L0862, MGC4954, FLJ20636	Xp22.2	AK000643		ANKRD	Ankyrin repeat domain containing	403
20123	ASPG	asparaginase	Approved	C14orf76		14q32.33		NM_001080464	ANKRD	Ankyrin repeat domain containing	403
1350	ASZ1	ankyrin repeat, SAM and basic leucine zipper domain containing 1	Approved	C7orf7, ANKL1	Orf3, GASZ, ALP1, CT1.19	7q31.2	AF461259	NM_130768	ANKRD	Ankyrin repeat domain containing	403
18233	BANK1	B cell scaffold protein with ankyrin repeats 1	Approved		BANK, FLJ20706	4q24	AB063170	NM_017935	ANKRD	Ankyrin repeat domain containing	403
952	BARD1	BRCA1 associated RING domain 1	Approved			2q35		NM_000465	ANKRD	Ankyrin repeat domain containing	403
998	BCL3	BCL3, transcription coactivator	Approved	D19S37, BCL4		19q13.32	M31732	NM_005178	ANKRD	Ankyrin repeat domain containing	403
20893	BCOR	BCL6 corepressor	Approved		FLJ20285, KIAA1575	Xp11.4	AF317391	NM_017745	ANKRD	Ankyrin repeat domain containing	403
25657	BCORL1	BCL6 corepressor like 1	Approved	CXorf10	FLJ11362	Xq26.1	AL136450	NM_021946	ANKRD	Ankyrin repeat domain containing	403
23844	BTBD11	BTB domain containing 11	Approved		FLJ33957, ABTB2B	12q23.3	AK091276	NM_152322	ANKRD	Ankyrin repeat domain containing	403
20879	CASKIN1	CASK interacting protein 1	Approved		KIAA1306, ANKS5A	16p13.3	AF451977	NM_020764	ANKRD	Ankyrin repeat domain containing	403
18200	CASKIN2	CASK interacting protein 2	Approved		KIAA1139, FLJ21609, ANKS5B	17q25.1	AB032965	NM_020753	ANKRD	Ankyrin repeat domain containing	403
1789	CDKN2C	cyclin dependent kinase inhibitor 2C	Approved		INK4C, p18	1p32.3	BC000598	NM_001262	ANKRD	Ankyrin repeat domain containing	403
1790	CDKN2D	cyclin dependent kinase inhibitor 2D	Approved		INK4D, p19	19p13.2		NM_079421	ANKRD	Ankyrin repeat domain containing	403
24314	CLIP3	CAP-Gly domain containing linker protein 3	Approved		CLIPR-59, RSNL1	19q13.12	AJ427922	NM_015526	ANKRD	Ankyrin repeat domain containing	403
26108	CLIP4	CAP-Gly domain containing linker protein family member 4	Approved	RSNL2	FLJ21069	2p23.2	AK024722	NM_024692	ANKRD	Ankyrin repeat domain containing	403
30664	CLPB	ClpB homolog, mitochondrial AAA ATPase chaperonin	Approved		HSP78, SKD3, FLJ13152, ANKCLB	11q13.4	BC006404	NM_030813	ANKRD	Ankyrin repeat domain containing	403
15679	CTTNBP2	cortactin binding protein 2	Approved	CORTBP2, C7orf8	KIAA1758, Orf4	7q31.31		NM_033427	ANKRD	Ankyrin repeat domain containing	403
2674	DAPK1	death associated protein kinase 1	Approved		DAPK, ROCO3	9q21.33	X76104	NM_004938	ANKRD	Ankyrin repeat domain containing	403
2855	DGKI	diacylglycerol kinase iota	Approved		DGK-IOTA	7q33	AF061936	NM_004717	ANKRD	Ankyrin repeat domain containing	403
15858	DZANK1	double zinc ribbon and ankyrin repeat domains 1	Approved	C20orf84, C20orf12	FLJ10600, dJ568F9.2, FLJ30892, bA189K21.8, ANKRD64	20p11.23	AK001462	NM_001099407	ANKRD	Ankyrin repeat domain containing	403
24650	EHMT1	euchromatic histone lysine methyltransferase 1	Approved	EHMT1-IT1	Eu-HMTase1, FLJ12879, KIAA1876, bA188C12.1, KMT1D, FLJ40292	9q34.3	AY083210	NM_024757	ANKRD	Ankyrin repeat domain containing	403
14129	EHMT2	euchromatic histone lysine methyltransferase 2	Approved	C6orf30, BAT8	G9A, Em:AF134726.3, NG36/G9a, KMT1C	6p21.33	AF134726	NM_006709	ANKRD	Ankyrin repeat domain containing	403
13281	ESPN	espin	Approved	DFNB36		1p36.31	AF134401	NM_031475	ANKRD	Ankyrin repeat domain containing	403
27937	ESPNL	espin like	Approved		FLJ42568	2q37.3	AK124559	NM_194312	ANKRD	Ankyrin repeat domain containing	403
23527	FANK1	fibronectin type III and ankyrin repeat domains 1	Approved			10q26.2	BC024189	NM_145235	ANKRD	Ankyrin repeat domain containing	403
16934	FEM1A	fem-1 homolog A	Approved			19p13.3	BC004988		ANKRD	Ankyrin repeat domain containing	403
3649	FEM1B	fem-1 homolog B	Approved			15q23			ANKRD	Ankyrin repeat domain containing	403
16933	FEM1C	fem-1 homolog C	Approved		KIAA1785, EUROIMAGE686608, EUROIMAGE783647, FEM1A	5q22.3		NM_020177	ANKRD	Ankyrin repeat domain containing	403
42952	FPGT-TNNI3K	FPGT-TNNI3K readthrough	Approved			1p31.1			ANKRD	Ankyrin repeat domain containing	403
4074	GABPB1	GA binding protein transcription factor subunit beta 1	Approved	GABPB2	E4TF1-47, GABPB	15q21.2	D13316		ANKRD	Ankyrin repeat domain containing	403
28441	GABPB2	GA binding protein transcription factor subunit beta 2	Approved		MGC29891	1q21.3		NM_144618	ANKRD	Ankyrin repeat domain containing	403
4272	GIT1	GIT ArfGAP 1	Approved			17q11.2	AF124490	NM_014030	ANKRD	Ankyrin repeat domain containing	403
4273	GIT2	GIT ArfGAP 2	Approved		KIAA0148, PKL	12q24.11	AF124491	NM_057169	ANKRD	Ankyrin repeat domain containing	403
4331	GLS	glutaminase	Approved		KIAA0838, GLS1	2q32.2	AB020645		ANKRD	Ankyrin repeat domain containing	403
29570	GLS2	glutaminase 2	Approved		GA, GLS, LGA, hLGA	12q13.3		NM_013267	ANKRD	Ankyrin repeat domain containing	403
13920	GPANK1	G-patch domain and ankyrin repeats 1	Approved	BAT4	G5, D6S54E, GPATCH10, ANKRD59	6p21.33		NM_033177	ANKRD	Ankyrin repeat domain containing	403
21033	HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1	Approved		KIAA1320	6q16.3	BC034982	XM_045095	ANKRD	Ankyrin repeat domain containing	403
20157	HECTD1	HECT domain E3 ubiquitin protein ligase 1	Approved		KIAA1131	14q12	AB032957		ANKRD	Ankyrin repeat domain containing	403
17853	IBTK	inhibitor of Bruton tyrosine kinase	Approved	BTKI	DKFZP564B116, BTBD26	6q14.1	AF235049	NM_015525	ANKRD	Ankyrin repeat domain containing	403
6040	ILK	integrin linked kinase	Approved			11p15.4	U40282	NM_004517	ANKRD	Ankyrin repeat domain containing	403
17870	INVS	inversin	Approved	NPHP2		9q31.1	AF039217	NM_014425	ANKRD	Ankyrin repeat domain containing	403
19309	KANK1	KN motif and ankyrin repeat domains 1	Approved	ANKRD15	KIAA0172, KANK	9p24.3	AL833161	NM_015158	ANKRD	Ankyrin repeat domain containing	403
29300	KANK2	KN motif and ankyrin repeat domains 2	Approved	MXRA3, ANKRD25	KIAA1518	19p13.2	AK000011	NM_015493	ANKRD	Ankyrin repeat domain containing	403
24796	KANK3	KN motif and ankyrin repeat domains 3	Approved	ANKRD47	FLJ46061	19p13.2	AK128815	NM_198471	ANKRD	Ankyrin repeat domain containing	403
27263	KANK4	KN motif and ankyrin repeat domains 4	Approved	ANKRD38	KIAA0172	1p31.3	AK096259	NM_181712	ANKRD	Ankyrin repeat domain containing	403
29508	KIDINS220	kinase D interacting substrate 220	Approved		ARMS	2p25.1	AK025528	NM_020738	ANKRD	Ankyrin repeat domain containing	403
1573	KRIT1	KRIT1, ankyrin repeat containing	Approved	CCM1	CAM	7q21.2	AJ294850		ANKRD	Ankyrin repeat domain containing	403
21086	MIB1	mindbomb E3 ubiquitin protein ligase 1	Approved		DIP-1, MIB, KIAA1323, ZZANK2, ZZZ6	18q11.2	AB037744	NM_020774	ANKRD	Ankyrin repeat domain containing	403
30577	MIB2	mindbomb E3 ubiquitin protein ligase 2	Approved	ZZANK1	skeletrophin, ZZZ5, FLJ39787	1p36.33	AK097106	NM_080875	ANKRD	Ankyrin repeat domain containing	403
29810	MPHOSPH8	M-phase phosphoprotein 8	Approved		mpp8, HSMPP8	13q12.11	AK056785, AJ293409	NM_017520	ANKRD	Ankyrin repeat domain containing	403
