HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
3023	DRD2	dopamine receptor D2	Approved			11q23.2	M29066	NM_000795	DRD	Dopamine receptors	181
3024	DRD3	dopamine receptor D3	Approved			3q13.31		NM_000796.3	DRD	Dopamine receptors	181
3025	DRD4	dopamine receptor D4	Approved			11p15.5	L12398	NM_000797	DRD	Dopamine receptors	181
3026	DRD5	dopamine receptor D5	Approved	DRD1L2	DRD1B	4p16.1	X58454		DRD	Dopamine receptors	181
3179	EDNRA	endothelin receptor type A	Approved		"ET-A, ETA-R, hET-AR"	4q31.22-q31.23	D90348		EDNR	Endothelin receptors	225
3180	EDNRB	endothelin receptor type B	Approved	"HSCR2, HSCR"	ETB	13q22.3	L06623		EDNR	Endothelin receptors	225
3537	F2R	coagulation factor II thrombin receptor	Approved		"TR, CF2R, PAR1, PAR-1"	5q13.3	M62424	NM_001992	F2R	F2R receptors	219
3538	F2RL1	F2R like trypsin receptor 1	Approved	GPR11	PAR2	5q13.3	BC018130	NM_005242	F2R	F2R receptors	219
3539	F2RL2	coagulation factor II thrombin receptor like 2	Approved		PAR3	5q13.3	U92971	NM_004101	F2R	F2R receptors	219
3540	F2RL3	F2R like thrombin or trypsin receptor 3	Approved		PAR4	19p13.11	AF055917	NM_003950	F2R	F2R receptors	219
3826	FPR1	formyl peptide receptor 1	Approved		"FPR, FMLP"	19q13.41	M60627	NM_002029	FPR	Formyl peptide receptors	198
3827	FPR2	formyl peptide receptor 2	Approved	FPRL1	"LXA4R, HM63, FPRH2, FMLPX, FPR2A, FMLP-R-II, ALXR"	19q13.41	M88107	NM_001005738	FPR	Formyl peptide receptors	198
3828	FPR3	formyl peptide receptor 3	Approved	FPRL2	"FPRH1, FMLPY, RMLP-R-I"	19q13.41		NM_002030	FPR	Formyl peptide receptors	198
4498	FFAR1	free fatty acid receptor 1	Approved	GPR40	FFA1R	19q13.12	AF024687	NM_005303	FFAR	Free fatty acid receptors	203
4501	FFAR2	free fatty acid receptor 2	Approved	GPR43	FFA2R	19q13.12	AF024690	NM_005306	FFAR	Free fatty acid receptors	203
4499	FFAR3	free fatty acid receptor 3	Approved	GPR41	FFA3R	19q13.12	AF024688	NM_005304	FFAR	Free fatty acid receptors	203
19061	FFAR4	free fatty acid receptor 4	Approved	"GPR129, GPR120, O3FAR1"	PGR4	10q23.33		NM_181745	FFAR	Free fatty acid receptors	203
19680	GPBAR1	G protein-coupled bile acid receptor 1	Approved		"BG37, GPCR, TGR5, M-BAR, GPCR19, GPR131, MGC40597"	2q35	AB086170	NM_001077191	GPBAR	G protein-coupled bile acid receptor	933
4485	GPER1	G protein-coupled estrogen receptor 1	Approved	"CMKRL2, GPR30, GPER"	"FEG-1, GPCR-Br, LERGU, LERGU2, DRY12, LyGPR, CEPR"	7p22.3	U63917	NM_001039966	GPER	G protein-coupled estrogen receptor	934
4463	GPR1	G protein-coupled receptor 1	Approved			2q33.3		NM_001098199		"G protein-coupled receptors, Class A orphans"	262
14963	GPR101	G protein-coupled receptor 101	Approved			Xq26.3	AF411115			"G protein-coupled receptors, Class A orphans"	262
19060	GPR119	G protein-coupled receptor 119	Approved		"hGPCR2, GPCR2"	Xq26.1	AY288416	NM_178471		"G protein-coupled receptors, Class A orphans"	262
4466	GPR12	G protein-coupled receptor 12	Approved		"GPCR21, PPP1R84"	13q12.13	U18548			"G protein-coupled receptors, Class A orphans"	262
17482	GPR132	G protein-coupled receptor 132	Approved		G2A	14q32.33	AF083955	NM_013345		"G protein-coupled receptors, Class A orphans"	262
19991	GPR135	G protein-coupled receptor 135	Approved		"HUMNPIIY20, PAFR"	14q23.1	AY288418	NM_022571		"G protein-coupled receptors, Class A orphans"	262
19995	GPR139	G protein-coupled receptor 139	Approved		PGR3	16p12.3	AY255545	NM_001002911		"G protein-coupled receptors, Class A orphans"	262
19997	GPR141	G protein-coupled receptor 141	Approved		PGR13	7p14.1	AY288420	NM_181791		"G protein-coupled receptors, Class A orphans"	262
20088	GPR142	G protein-coupled receptor 142	Approved		PGR2	17q25.1	AY255622	NM_181790		"G protein-coupled receptors, Class A orphans"	262
21718	GPR146	G protein-coupled receptor 146	Approved		PGR8	7p22.3	BC014241	NM_138445		"G protein-coupled receptors, Class A orphans"	262
23623	GPR148	G protein-coupled receptor 148	Approved		PGR6	2q21.1	AY255532	XM_293092		"G protein-coupled receptors, Class A orphans"	262
23627	GPR149	G protein-coupled receptor 149	Approved		"PGR10, IEDA, R35"	3q25.2	AY255534	XM_293580		"G protein-coupled receptors, Class A orphans"	262
4469	GPR15	G protein-coupled receptor 15	Approved			3q11.2				"G protein-coupled receptors, Class A orphans"	262
23628	GPR150	G protein-coupled receptor 150	Approved		PGR11	5q15	BC030197			"G protein-coupled receptors, Class A orphans"	262
23624	GPR151	G protein-coupled receptor 151	Approved		"PGR7, GALR4"	5q32	AY255557	NM_194251		"G protein-coupled receptors, Class A orphans"	262
23622	GPR152	G protein-coupled receptor 152	Approved		PGR5	11q13.2	AY255600			"G protein-coupled receptors, Class A orphans"	262
23618	GPR153	G protein-coupled receptor 153	Approved		PGR1	1p36.31	AY255529			"G protein-coupled receptors, Class A orphans"	262
23693	GPR160	G protein-coupled receptor 160	Approved		"GPCR150, GPCR1"	3q26.2	AB083583	NM_014373		"G protein-coupled receptors, Class A orphans"	262
23694	GPR161	G protein-coupled receptor 161	Approved		RE2	1q24.2	AF091890	NM_007369		"G protein-coupled receptors, Class A orphans"	262
16693	GPR162	G protein-coupled receptor 162	Approved		"A-2, GRCA"	12p13	"U47928, U47929, U47924, U47925"	NM_019858		"G protein-coupled receptors, Class A orphans"	262
4471	GPR17	G protein-coupled receptor 17	Approved			2q14.3				"G protein-coupled receptors, Class A orphans"	262
30057	GPR171	G protein-coupled receptor 171	Approved		H963	3q25.1	AF002986	NM_013308		"G protein-coupled receptors, Class A orphans"	262
18186	GPR173	G protein-coupled receptor 173	Approved		SREB3	Xp11.22	AB040801	NM_018969		"G protein-coupled receptors, Class A orphans"	262
30245	GPR174	G protein-coupled receptor 174	Approved		FKSG79	Xq21.1	AF345567	NM_032553		"G protein-coupled receptors, Class A orphans"	262
32370	GPR176	G protein-coupled receptor 176	Approved		Gm1012	15q14-q15.1	BC067106	NM_007223		"G protein-coupled receptors, Class A orphans"	262
4472	GPR18	G protein-coupled receptor 18	Approved			13q32.3	L42324			"G protein-coupled receptors, Class A orphans"	262
13708	GPR182	G protein-coupled receptor 182	Approved	ADMR	"hrhAMR, G10D, AM-R"	12q13.3	Y13583	NM_007264		"G protein-coupled receptors, Class A orphans"	262
3128	GPR183	G protein-coupled receptor 183	Approved	EBI2		13q32.3	L08177	NM_004951		"G protein-coupled receptors, Class A orphans"	262
4473	GPR19	G protein-coupled receptor 19	Approved			12p13.1		NM_006143		"G protein-coupled receptors, Class A orphans"	262
4475	GPR20	G protein-coupled receptor 20	Approved			8q24.3	U66579	NM_005293		"G protein-coupled receptors, Class A orphans"	262
4476	GPR21	G protein-coupled receptor 21	Approved			9q33.2	BC066885	NM_005294		"G protein-coupled receptors, Class A orphans"	262
4477	GPR22	G protein-coupled receptor 22	Approved			7q22.3	U66581			"G protein-coupled receptors, Class A orphans"	262
4480	GPR25	G protein-coupled receptor 25	Approved			1q32.1	U91939	NM_005298		"G protein-coupled receptors, Class A orphans"	262
4481	GPR26	G protein-coupled receptor 26	Approved			10q26.13				"G protein-coupled receptors, Class A orphans"	262
4482	GPR27	G protein-coupled receptor 27	Approved		SREB1	3p13	AB040799	NM_018971		"G protein-coupled receptors, Class A orphans"	262
4484	GPR3	G protein-coupled receptor 3	Approved		ACCA	1p36.11	BC032702	NM_005281		"G protein-coupled receptors, Class A orphans"	262
4486	GPR31	G protein-coupled receptor 31	Approved		"HETER1, 12-HETER"	6q27	U65402	NM_005299		"G protein-coupled receptors, Class A orphans"	262
4487	GPR32	G protein-coupled receptor 32	Approved		RVDR1	19q13.33	AF045764			"G protein-coupled receptors, Class A orphans"	262
4489	GPR33	G protein-coupled receptor 33 (gene/pseudogene)	Approved			14q12	AF045767	NM_001197184		"G protein-coupled receptors, Class A orphans"	262
4490	GPR34	G protein-coupled receptor 34	Approved			Xp11.4	AF039686	NM_005300		"G protein-coupled receptors, Class A orphans"	262
4492	GPR35	G protein-coupled receptor 35	Approved			2q37.3		NM_001195382		"G protein-coupled receptors, Class A orphans"	262
4494	GPR37	G protein-coupled receptor 37	Approved		"EDNRBL, hET(B)R-LP, PAELR"	7q31.33		NM_005302		"G protein-coupled receptors, Class A orphans"	262
14923	GPR37L1	G protein-coupled receptor 37 like 1	Approved		ETBR-LP-2	1q32.1	AJ310210	NM_004767		"G protein-coupled receptors, Class A orphans"	262
4496	GPR39	G protein-coupled receptor 39	Approved			2q21.2	AF034633			"G protein-coupled receptors, Class A orphans"	262
4497	GPR4	G protein-coupled receptor 4	Approved			19q13.32	BC067536	NM_005282		"G protein-coupled receptors, Class A orphans"	262
4500	GPR42	G protein-coupled receptor 42 (gene/pseudogene)	Approved	GPR42P	"GPR41L, FFAR3L"	19q13.12	AF024689	NM_005305		"G protein-coupled receptors, Class A orphans"	262
4503	GPR45	G protein-coupled receptor 45	Approved		"PSP24, PSP24A"	2q12.1	AF118266	NM_007227		"G protein-coupled receptors, Class A orphans"	262
4506	GPR50	G protein-coupled receptor 50	Approved		"H9, Mel1c"	Xq28	U52219	NM_004224		"G protein-coupled receptors, Class A orphans"	262
4508	GPR52	G protein-coupled receptor 52	Approved			1q25.1	AF096784	NM_005684		"G protein-coupled receptors, Class A orphans"	262
4511	GPR55	G protein-coupled receptor 55	Approved			2q37.1	AF096786	NM_005683		"G protein-coupled receptors, Class A orphans"	262
4515	GPR6	G protein-coupled receptor 6	Approved			6q21				"G protein-coupled receptors, Class A orphans"	262
13300	GPR61	G protein-coupled receptor 61	Approved		BALGR	1p13.3	AF317652			"G protein-coupled receptors, Class A orphans"	262
13301	GPR62	G protein-coupled receptor 62	Approved			3p21.2	AF317653			"G protein-coupled receptors, Class A orphans"	262
13302	GPR63	G protein-coupled receptor 63	Approved		"PSP24(beta), PSP24B"	6q16.1	AF317654			"G protein-coupled receptors, Class A orphans"	262
4517	GPR65	G protein-coupled receptor 65	Approved		"hTDAG8, TDAG8"	14q31.3	U95218			"G protein-coupled receptors, Class A orphans"	262
4519	GPR68	G protein-coupled receptor 68	Approved		OGR1	14q32.11	U48405			"G protein-coupled receptors, Class A orphans"	262
4526	GPR75	G protein-coupled receptor 75	Approved		WI-31133	2p16.2	AF101472			"G protein-coupled receptors, Class A orphans"	262
4528	GPR78	G protein-coupled receptor 78	Approved			4p16.1	AF411107			"G protein-coupled receptors, Class A orphans"	262
4529	GPR79	"G protein-coupled receptor 79, pseudogene"	Approved		GPR79P	3q25.32	AF411108			"G protein-coupled receptors, Class A orphans"	262
4533	GPR82	G protein-coupled receptor 82	Approved			Xp11.4	AF411111	NM_080817		"G protein-coupled receptors, Class A orphans"	262
4523	GPR83	G protein-coupled receptor 83	Approved	GPR72		11q21	AF236081	NM_016540		"G protein-coupled receptors, Class A orphans"	262
4535	GPR84	G protein-coupled receptor 84	Approved		EX33	12q13.13	AF237762			"G protein-coupled receptors, Class A orphans"	262
4536	GPR85	G protein-coupled receptor 85	Approved		SREB2	7q31.1	AF250237			"G protein-coupled receptors, Class A orphans"	262
4538	GPR87	G protein-coupled receptor 87	Approved	GPR95		3q25.1	AF237763			"G protein-coupled receptors, Class A orphans"	262
4539	GPR88	G protein-coupled receptor 88	Approved			1p21.2	AB042411	NM_022049		"G protein-coupled receptors, Class A orphans"	262
13299	LGR4	leucine rich repeat containing G protein-coupled receptor 4	Approved	GPR48		11p14.1	AF257182	NM_018490		"G protein-coupled receptors, Class A orphans"	262
4504	LGR5	leucine rich repeat containing G protein-coupled receptor 5	Approved	"GPR67, GPR49"	"HG38, FEX"	12q21.1	AF062006	NM_003667		"G protein-coupled receptors, Class A orphans"	262
19719	LGR6	leucine rich repeat containing G protein-coupled receptor 6	Approved		FLJ14471	1q32.1	AF190501	NM_021636		"G protein-coupled receptors, Class A orphans"	262
6899	MAS1	"MAS1 proto-oncogene, G protein-coupled receptor"	Approved			6q25.3	M13150	NM_002377		"G protein-coupled receptors, Class A orphans"	262
13961	MAS1L	"MAS1 proto-oncogene like, G protein-coupled receptor"	Approved		"MAS-L, MRG, dJ994E9.2"	6p22.1	S78653	NM_052967		"G protein-coupled receptors, Class A orphans"	262
29626	MRGPRD	MAS related GPR family member D	Approved		mrgD	11q13.3	AB083627	NM_198923		"G protein-coupled receptors, Class A orphans"	262
30694	MRGPRE	MAS related GPR family member E	Approved	GPR167	mrgE	11p15.4	AY255572	XM_171536		"G protein-coupled receptors, Class A orphans"	262
24828	MRGPRF	MAS related GPR family member F	Approved	"GPR168, GPR140"	"MGC21621, mrgF"	11q13.3	AK075492	NM_145015		"G protein-coupled receptors, Class A orphans"	262
24829	MRGPRG	MAS related GPR family member G	Approved	GPR169	mrgG	11p15.4	AY255583			"G protein-coupled receptors, Class A orphans"	262
17962	MRGPRX1	MAS related GPR family member X1	Approved		MRGX1	11p15.1		NM_147199		"G protein-coupled receptors, Class A orphans"	262
17983	MRGPRX2	MAS related GPR family member X2	Approved		MRGX2	11p15.1		NM_054030		"G protein-coupled receptors, Class A orphans"	262
17980	MRGPRX3	MAS related GPR family member X3	Approved		MRGX3	11p15.1		NM_054031		"G protein-coupled receptors, Class A orphans"	262
17617	MRGPRX4	MAS related GPR family member X4	Approved		MRGX4	11p15.1	AY042216	NM_054032		"G protein-coupled receptors, Class A orphans"	262
19906	P2RY10	P2Y receptor family member 10	Approved		P2Y10	Xq21.1	AF000545			"G protein-coupled receptors, Class A orphans"	262
15524	P2RY8	P2Y receptor family member 8	Approved		P2Y8	Xp22.33 and Yp11.3	AA804531	NM_178129		"G protein-coupled receptors, Class A orphans"	262
4132	GALR1	galanin receptor 1	Approved	"GALNR1, GALNR"		18q23	U90658		GALR	Galanin receptors	226
4133	GALR2	galanin receptor 2	Approved		GALNR2	17q25.1	AF040630		GALR	Galanin receptors	226
4134	GALR3	galanin receptor 3	Approved			22q13.1	AF073799		GALR	Galanin receptors	226
3969	FSHR	follicle stimulating hormone receptor	Approved	ODG1	"FSHRO, LGR1"	2p16.3				Glycoprotein hormone receptors	199
6585	LHCGR	luteinizing hormone/choriogonadotropin receptor	Approved	HHG	"LHR, LCGR, LGR2, ULG5"	2p16.3		NM_000233.3		Glycoprotein hormone receptors	199
12373	TSHR	thyroid stimulating hormone receptor	Approved		LGR3	14q24-q31	AY429111	NM_000369		Glycoprotein hormone receptors	199
4421	GNRHR	gonadotropin releasing hormone receptor	Approved	GRHR	LHRHR	4q13.2			GNRHR	Gonadotropin releasing hormone receptors	227
16341	GNRHR2	gonadotropin releasing hormone receptor 2 (pseudogene)	Approved			1q21.1	AF403014	NR_002328	GNRHR	Gonadotropin releasing hormone receptors	227
5182	HRH1	histamine receptor H1	Approved			3p25.3			HRH	Histamine receptors	187
5183	HRH2	histamine receptor H2	Approved			5q35.2			HRH	Histamine receptors	187
5184	HRH3	histamine receptor H3	Approved		GPCR97	20q13.33	AF140538	NM_007232	HRH	Histamine receptors	187
17383	HRH4	histamine receptor H4	Approved		"H4R, HH4R, AXOR35, GPCR105, GPRv53"	18q11.2	AF312230		HRH	Histamine receptors	187
4532	HCAR1	hydroxycarboxylic acid receptor 1	Approved	"GPR104, GPR81"	"HCA1, FKSG80, TA-GPCR, LACR1"	12q24.31	AF411110		HCAR	Hydroxy-carboxylic acid receptors	200
24827	HCAR2	hydroxycarboxylic acid receptor 2	Approved	GPR109A	"HCA2, HM74A, PUMAG, Puma-g, NIACR1"	12q24.31	AY148884	NM_177551	HCAR	Hydroxy-carboxylic acid receptors	200
16824	HCAR3	hydroxycarboxylic acid receptor 3	Approved	GPR109B	"HCA3, HM74"	12q24.31	D10923	NM_006018	HCAR	Hydroxy-carboxylic acid receptors	200
4848	HCRTR1	hypocretin receptor 1	Approved		OX1R	1p35.2	AF041243	NM_001525	HCRTR	Hypocretin receptors	228
4849	HCRTR2	hypocretin receptor 2	Approved		OX2R	6p12.1	AF041245		HCRTR	Hypocretin receptors	228
