1	78094916	78099915	ENSG00000202263	RNA5SP22	-1
1	224257142	224262141	ENSG00000221406	MIR320B2	-1
1	121008508	121013507	ENSG00000273516	U1	-1
1	204389541	204394540	ENSG00000237848	AL606489.2	1
1	204126062	204131061	ENSG00000261065	AL592146.2	1
1	203790654	203795653	ENSG00000058673	ZC3H11A	1
1	203175814	203180813	ENSG00000133055	MYBPH	-1
1	93279130	93284129	ENSG00000229567	AL139421.1	-1
1	93191061	93196060	ENSG00000237003	AC126124.2	-1
1	170532648	170537647	ENSG00000231407	AL354732.1	-1
1	207911403	207916402	ENSG00000174059	CD34	-1
1	201946589	201951588	ENSG00000163431	LMOD1	-1
1	48217685	48222684	ENSG00000117834	SLC5A9	1
1	110958302	110963301	ENSG00000273010	AL360270.3	1
1	110868154	110873153	ENSG00000143119	CD53	1
1	236065163	236070162	ENSG00000116962	NID1	-1
1	48097068	48102067	ENSG00000279096	AL356289.3	1
1	47545196	47550195	ENSG00000227883	ATP6V0E1P4	1
1	207747057	207752056	ENSG00000117335	CD46	1
1	29230943	29235942	ENSG00000116353	MECR	-1
1	56966141	56971140	ENSG00000021852	C8B	-1
1	151769502	151774501	ENSG00000249602	AL589765.4	-1
1	151785804	151790803	ENSG00000203288	TDRKH-AS1	1
1	156053795	156058794	ENSG00000160803	UBQLN4	-1
1	151767001	151772000	ENSG00000268288	AL589765.5	-1
1	235504482	235509481	ENSG00000162885	B3GALNT2	-1
1	46176479	46181478	ENSG00000250719	AL672043.1	-1
1	46041818	46046817	ENSG00000226957	AL358075.1	1
1	46133037	46138036	ENSG00000117461	PIK3R3	-1
1	92647631	92652630	ENSG00000229992	HMGB3P9	-1
1	110077688	110082687	ENSG00000258673	LINC01397	1
1	54200037	54205036	ENSG00000215883	CYB5RL	-1
1	54200074	54205073	ENSG00000256407	AL357673.1	-1
1	28638228	28643227	ENSG00000229388	LINC01715	1
1	54992275	54997274	ENSG00000233271	AL590440.1	-1
1	54975792	54980791	ENSG00000143001	TMEM61	1
1	54881875	54886874	ENSG00000242396	AC096536.3	1
1	244395661	244400660	ENSG00000225401	TGIF2P1	-1
1	244093027	244098026	ENSG00000229960	AL590483.1	-1
1	22446851	22451850	ENSG00000184677	ZBTB40	1
1	113812477	113817476	ENSG00000081019	RSBN1	-1
1	241911123	241916122	ENSG00000235990	RPL23AP20	1
1	232799892	232804891	ENSG00000212916	MAP10	1
1	22019558	22024557	ENSG00000218510	LINC00339	1
1	109741039	109746038	ENSG00000134202	GSTM3	-1
1	109720820	109725819	ENSG00000241720	AL158847.1	1
1	52993703	52998702	ENSG00000236360	AL445183.3	-1
1	167930783	167935782	ENSG00000143164	DCAF6	1
1	188710881	188715880	ENSG00000237283	AL691515.1	-1
1	188067526	188072525	ENSG00000150732	AL136372.1	-1
1	113759490	113764489	ENSG00000116793	PHTF1	-1
1	149861211	149866210	ENSG00000270276	HIST2H4B	-1
1	40665658	40670657	ENSG00000117016	RIMS3	-1
1	156705817	156710816	ENSG00000143320	CRABP2	-1
1	33189788	33194787	ENSG00000284721	AL662907.3	1
1	216067465	216072464	ENSG00000233620	AC093581.1	1
1	150263200	150268199	ENSG00000118292	C1orf54	1
1	52772649	52777648	ENSG00000228929	RPS13P2	-1
1	166154799	166159798	ENSG00000215952	MIR921	-1
1	145850646	145855645	ENSG00000278549	MIR6736	-1
1	237555172	237560171	ENSG00000252290	SNORA25	-1
1	223976250	223981249	ENSG00000212157	RNU6-1319P	-1
1	186311929	186316928	ENSG00000202025	RNU6-1240P	-1
1	3731943	3736942	ENSG00000276189	TP73-AS1	1
1	42986438	42991437	ENSG00000207256	RNU6-880P	1
1	193237108	193242107	ENSG00000276735	Metazoa_SRP	-1
1	55393514	55398513	ENSG00000252162	RNU6-830P	1
1	173786548	173791547	ENSG00000200674	RN7SKP160	1
1	39121044	39126043	ENSG00000206654	RNU6-608P	-1
1	182322068	182327067	ENSG00000206764	RNU6-152P	1
1	8323067	8328066	ENSG00000252254	Y_RNA	1
1	247202061	247207060	ENSG00000283881	MIR3916	-1
1	12161943	12166942	ENSG00000283789	MIR7846	1
1	153699088	153704087	ENSG00000242565	RN7SL372P	1
1	144260217	144265216	ENSG00000276442	5S_rRNA	1
1	234899186	234904185	ENSG00000239690	RN7SL668P	1
1	181839775	181844774	ENSG00000222397	RN7SKP229	-1
1	22261239	22266238	ENSG00000266564	MIR4418	1
1	155190177	155195176	ENSG00000284586	MIR92B	1
1	38084231	38089230	ENSG00000265596	MIR3659	1
1	89987945	89992944	ENSG00000252797	RN7SKP272	-1
1	53688813	53693812	ENSG00000239007	RNU7-95P	-1
1	247204662	247209661	ENSG00000252516	RNA5SP82	-1
1	94145738	94150737	ENSG00000264963	RN7SL440P	1
1	228619351	228624350	ENSG00000199396	RNA5S5	-1
1	114722720	114727719	ENSG00000201900	RNY1P13	1
1	235190117	235195116	ENSG00000263439	MIR4753	-1
1	207801940	207806939	ENSG00000284214	MIR29C	-1
1	228626028	228631027	ENSG00000200343	RNA5S8	-1
1	155358819	155363818	ENSG00000207134	RNU6-106P	-1
1	226440937	226445936	ENSG00000223282	RN7SKP165	1
1	248595034	248600033	ENSG00000201602	Y_RNA	-1
1	65023075	65028074	ENSG00000212257	RNU6-1176P	-1
1	101854851	101859850	ENSG00000252717	RNU6-352P	1
1	48339209	48344208	ENSG00000206700	RNU6-723P	1
1	228641687	228646686	ENSG00000201925	RNA5S15	-1
1	63549367	63554366	ENSG00000275823	DLEU2_3	-1
1	178753773	178758772	ENSG00000201791	SNORA63	-1
1	52805213	52810212	ENSG00000206627	RNU6-969P	-1
1	154950493	154955492	ENSG00000268154	Metazoa_SRP	-1
1	64574847	64579846	ENSG00000264470	MIR4794	1
1	13623285	13628284	ENSG00000222952	RNA5SP41	-1
1	7214360	7219359	ENSG00000207056	RNU1-8P	1
1	170151463	170156462	ENSG00000283340	MIR3119-2	-1
1	159900080	159905079	ENSG00000266458	MIR4259	-1
1	154104593	154109592	ENSG00000263987	MIR5698	-1
1	33336865	33341864	ENSG00000222112	RN7SKP16	-1
1	220820776	220825775	ENSG00000276642	U6atac	1
1	179571268	179576267	ENSG00000251875	RNU5F-2P	1
1	1339709	1344708	ENSG00000284372	MIR6808	-1
1	32269598	32274597	ENSG00000277617	Metazoa_SRP	-1
1	37198610	37203609	ENSG00000207328	RNU6-636P	1
1	228550793	228555792	ENSG00000202056	RNA5SP19	1
1	81246789	81251788	ENSG00000223026	RN7SKP247	1
1	163918670	163923669	ENSG00000212538	U3	1
1	85883799	85888798	ENSG00000201620	RNA5SP51	-1
1	35190969	35195968	ENSG00000201868	Y_RNA	1
1	247289835	247294834	ENSG00000202079	Y_RNA	1
1	72717770	72722769	ENSG00000212366	RNU6-1246P	-1
1	154290503	154295502	ENSG00000212292	RNU6-239P	1
1	61811419	61816418	ENSG00000200575	RNU6-414P	1
1	27675710	27680709	ENSG00000206767	RNU6-949P	-1
1	161141337	161146336	ENSG00000238934	ACA64	-1
1	51538730	51543729	ENSG00000252032	RNU6-1281P	-1
1	229410768	229415767	ENSG00000252051	RN7SKP276	-1
1	8511920	8516919	ENSG00000221083	SNORA77	-1
1	63549113	63554112	ENSG00000276884	DLEU2_6	-1
1	148734379	148739378	ENSG00000252515	RNU6-1171P	1
1	117089643	117094642	ENSG00000215930	MIR942	1
1	220200620	220205619	ENSG00000281696	MIR664A	-1
1	19305183	19310182	ENSG00000200403	RNU6-1099P	-1
1	228614869	228619868	ENSG00000199337	RNA5S3	-1
1	63529899	63534898	ENSG00000264271	RN7SL488P	-1
1	198858983	198863982	ENSG00000207975	MIR181B1	-1
1	172144645	172149644	ENSG00000208024	MIR199A2	-1
1	20628679	20633678	ENSG00000284005	MIR6084	1
1	181766566	181771565	ENSG00000252977	RNA5SP70	1
1	92841059	92846058	ENSG00000207022	SNORA51	1
1	206075239	206080238	ENSG00000252692	SNORD60	1
1	51968410	51973409	ENSG00000200839	RNA5SP48	1
1	218124795	218129794	ENSG00000201493	RNU1-141P	1
1	32452835	32457834	ENSG00000263529	RN7SL122P	1
1	28684665	28689664	ENSG00000252777	SCARNA24	1
1	93005257	93010256	ENSG00000252752	RNU6-210P	1
1	172613535	172618534	ENSG00000251943	RNU6-693P	-1
1	63650743	63655742	ENSG00000244256	RN7SL130P	1
1	150231967	150236966	ENSG00000222222	RNU2-17P	1
1	170146378	170151377	ENSG00000263390	hsa-mir-3119-1	1
1	204369720	204374719	ENSG00000280924	LINC00628	-1
1	160338272	160343271	ENSG00000162736	NCSTN	1
1	203856603	203861602	ENSG00000182004	SNRPE	1
1	212352418	212357417	ENSG00000229832	AL360091.1	1
1	160286349	160291348	ENSG00000162735	PEX19	-1
1	247086068	247091067	ENSG00000228982	AL627095.1	-1
1	48776970	48781969	ENSG00000162373	BEND5	-1
1	49043316	49048315	ENSG00000229846	AC092264.1	1
1	247037791	247042790	ENSG00000215796	AL512637.1	1
1	236137505	236142504	ENSG00000077585	GPR137B	1
1	246524288	246529287	ENSG00000242042	LINC01743	-1
1	201824141	201829140	ENSG00000198700	IPO9	1
1	92925696	92930695	ENSG00000229052	AL449283.1	1
1	58079419	58084418	ENSG00000230546	AL445193.1	1
1	157288054	157293053	ENSG00000237189	AL138900.2	-1
1	23405832	23410831	ENSG00000232482	AL357134.1	1
1	23424741	23429740	ENSG00000204219	TCEA3	-1
1	245124451	245129450	ENSG00000223353	AL589763.1	-1
1	59733297	59738296	ENSG00000266150	MIR4711	-1
1	25906455	25911454	ENSG00000283938	MIR3917	-1
1	146404903	146409902	ENSG00000274428	U1	1
1	37264787	37269786	ENSG00000252368	RNA5SP43	-1
1	12570073	12575072	ENSG00000221340	RNU6ATAC18P	-1
1	221837438	221842437	ENSG00000200033	RNU6-403P	-1
1	11840549	11845548	ENSG00000278852	NPPA-AS1_2	1
1	77640324	77645323	ENSG00000243437	RN7SL370P	1
1	147074746	147079745	ENSG00000201142	RNVU1-8	1
1	12917554	12922553	ENSG00000207434	RNU6-1072P	1
1	20836241	20841240	ENSG00000251914	RNU7-200P	1
1	151540796	151545795	ENSG00000207606	MIR554	1
1	40749355	40754354	ENSG00000198974	MIR30E	1
1	173803489	173808488	ENSG00000252357	Y_RNA	1
1	16890980	16895979	ENSG00000207005	RNU1-2	1
1	179191473	179196472	ENSG00000212338	SNORA67	1
1	164849231	164854230	ENSG00000201987	Y_RNA	1
1	202527428	202532427	ENSG00000253042	SNORA70	-1
1	231281525	231286524	ENSG00000222407	RNA5SP80	-1
1	154283460	154288459	ENSG00000252682	SNORD59	1
1	234588275	234593274	ENSG00000212144	U8	1
1	63549285	63554284	ENSG00000277565	DLEU2_4	-1
1	13279232	13284231	ENSG00000207511	RNU6-443P	-1
1	228643928	228648927	ENSG00000202257	RNA5S16	-1
1	86357688	86362687	ENSG00000278281	MIR7856	-1
1	185630529	185635528	ENSG00000207108	Y_RNA	-1
1	185634183	185639182	ENSG00000201596	Y_RNA	-1
1	30739233	30744232	ENSG00000264773	MIR4420	-1
1	200933448	200938447	ENSG00000201032	RNU6-704P	-1
1	222503736	222508735	ENSG00000222399	RNU6-791P	-1
1	11147350	11152349	ENSG00000253086	RNU6-537P	1
1	39154297	39159296	ENSG00000222378	RNA5SP44	-1
1	211798017	211803016	ENSG00000212205	Y_RNA	1
1	53771154	53776153	ENSG00000201003	SNORA58	-1
1	228628267	228633266	ENSG00000201321	RNA5S9	-1
1	64384460	64389459	ENSG00000238653	RNU7-62P	-1
1	63536771	63541770	ENSG00000251720	RNU7-123P	-1
1	38950926	38955925	ENSG00000207466	Y_RNA	-1
1	210374268	210379267	ENSG00000200972	RNU5A-8P	-1
1	67772654	67777653	ENSG00000238778	RNU7-80P	-1
1	201714508	201719507	ENSG00000264802	MIR5191	1
1	153785822	153790821	ENSG00000207039	Y_RNA	-1
1	177029446	177034445	ENSG00000202609	MIR488	-1
1	185246313	185251312	ENSG00000201421	Y_RNA	1
1	8979875	8984874	ENSG00000265141	RN7SL451P	-1
1	248912796	248917795	ENSG00000200495	RNU6-1205P	-1
1	186461123	186466122	ENSG00000116703	PDC	-1
1	159461321	159466320	ENSG00000224943	AL663023.1	1
1	200912460	200917459	ENSG00000233217	MROH3P	1
1	164921630	164926629	ENSG00000225487	AL390119.1	-1
1	240739854	240744853	ENSG00000230015	AL365184.2	-1
1	240649241	240654240	ENSG00000234872	AL358176.5	1
1	65787514	65792513	ENSG00000184588	PDE4B	1
1	240145390	240150389	ENSG00000228818	AL359918.1	-1
1	226309870	226314869	ENSG00000183814	LIN9	-1
1	46389265	46394264	ENSG00000117480	FAAH	1
1	231523653	231528652	ENSG00000116918	TSNAX	1
1	117210961	117215960	ENSG00000134258	VTCN1	-1
1	163769692	163774691	ENSG00000228289	AL355862.1	-1
1	186291279	186296278	ENSG00000116690	PRG4	1
1	225911383	225916382	ENSG00000243709	LEFTY1	-1
1	214608841	214613840	ENSG00000250536	ABHD17AP3	-1
1	32982075	32987074	ENSG00000236065	AL020995.1	1
1	200734558	200739557	ENSG00000118200	CAMSAP2	1
1	52553488	52558487	ENSG00000134744	ZCCHC11	-1
1	206177247	206182246	ENSG00000236889	AC244035.3	-1
1	109619930	109624929	ENSG00000134183	GNAT2	-1
1	32200661	32205660	ENSG00000160051	IQCC	1
1	236790281	236795280	ENSG00000116984	MTR	1
1	15679332	15684331	ENSG00000116786	PLEKHM2	1
1	225428926	225433925	ENSG00000143815	LBR	-1
1	32818154	32823153	ENSG00000134684	YARS	-1
1	236681454	236686453	ENSG00000077522	ACTN2	1
1	72899141	72904140	ENSG00000225087	AL583808.1	-1
1	116367668	116372667	ENSG00000163399	ATP1A1	1
1	84397832	84402831	ENSG00000240520	UOX	-1
1	112711434	112716433	ENSG00000271810	AL603832.3	-1
1	202144744	202149743	ENSG00000143862	ARL8A	-1
1	19635554	19640553	ENSG00000158747	NBL1	1
1	161761294	161766293	ENSG00000118217	ATF6	1
1	161766228	161771227	ENSG00000226889	AL359541.1	-1
1	71367304	71372303	ENSG00000226324	AL358453.1	-1
1	72269552	72274551	ENSG00000233994	GDI2P2	1
1	72282735	72287734	ENSG00000172260	NEGR1	-1
1	220874400	220879399	ENSG00000136630	HLX	1
1	4973299	4978298	ENSG00000284739	BX005132.2	-1
1	221134222	221139221	ENSG00000226211	AL445466.1	-1
1	4968381	4973380	ENSG00000284674	BX005132.1	1
1	221336297	221341296	ENSG00000234754	C1orf140	-1
1	5090900	5095899	ENSG00000231510	AL691497.1	-1
1	221503559	221508558	ENSG00000232436	AL360013.2	1
1	221550644	221555643	ENSG00000227585	AL360013.1	-1
1	5307395	5312394	ENSG00000284616	AL139823.1	-1
1	221742177	221747176	ENSG00000143507	DUSP10	-1
1	221840667	221845666	ENSG00000227925	LINC01655	-1
1	221978524	221983523	ENSG00000238042	LINC02257	-1
1	221961341	221966340	ENSG00000228437	LINC02474	1
1	115474428	115479427	ENSG00000274468	AL512638.3	1
1	15521813	15526812	ENSG00000116138	DNAJC16	1
1	109283187	109288186	ENSG00000134222	PSRC1	-1
1	5482029	5487028	ENSG00000284666	Z98259.2	-1
1	5487978	5492977	ENSG00000260972	Z98259.1	1
1	5493058	5498057	ENSG00000284692	Z98259.3	-1
1	5549747	5554746	ENSG00000283356	Z97988.1	1
1	5668296	5673295	ENSG00000236948	AL365255.1	-1
1	15603627	15608626	ENSG00000237301	AL121992.1	-1
1	15585111	15590110	ENSG00000116771	AGMAT	-1
1	1466769	1471768	ENSG00000160072	ATAD3B	1
1	15565957	15570956	ENSG00000272510	AL121992.3	-1
1	115551826	115556825	ENSG00000229101	ELOCP20	1
1	222064764	222069763	ENSG00000232679	LINC01705	-1
1	222387435	222392434	ENSG00000236230	AL356108.1	-1
1	222262797	222267796	ENSG00000227613	QRSL1P2	-1
1	222454706	222459705	ENSG00000226643	AL513314.1	-1
1	222463094	222468093	ENSG00000234419	CICP13	1
1	143971966	143976965	ENSG00000263513	FAM72C	-1
1	158348696	158353695	ENSG00000158488	CD1E	1
1	185040364	185045363	ENSG00000121481	RNF2	1
1	222504623	222509622	ENSG00000276997	AL513314.2	-1
1	115559601	115564600	ENSG00000232185	CNOT7P2	1
1	115577787	115582786	ENSG00000270631	AL592436.1	-1
1	222519733	222524732	ENSG00000267305	AL592148.2	-1
1	161716563	161721562	ENSG00000162746	FCRLB	1
1	212819027	212824026	ENSG00000236905	AC104333.3	1
1	8826007	8831006	ENSG00000229716	RPL23AP19	1
1	115636953	115641952	ENSG00000173218	VANGL1	1
1	212847650	212852649	ENSG00000185523	SPATA45	-1
1	185072036	185077035	ENSG00000232792	FTH1P25	-1
1	212855367	212860366	ENSG00000236317	AC104333.2	-1
1	212858089	212863088	ENSG00000198468	FLVCR1-AS1	-1
1	212848280	212853279	ENSG00000235182	AC104333.1	1
1	229503501	229508500	ENSG00000223635	AL121990.1	1
1	224351850	224356849	ENSG00000143771	CNIH4	1
1	212853255	212858254	ENSG00000162769	FLVCR1	1
1	5986466	5991465	ENSG00000069424	KCNAB2	1
1	143970087	143975086	ENSG00000270872	SRGAP2D	1
1	229558696	229563695	ENSG00000135776	ABCB10	-1
1	144080628	144085627	ENSG00000276674	IGKV1OR1-1	1
1	144163752	144168751	ENSG00000275075	AC244015.1	1
1	144174777	144179776	ENSG00000275767	AC244015.2	1
1	144250289	144255288	ENSG00000232527	AC245595.1	-1
1	43520187	43525186	ENSG00000142949	PTPRF	1
1	212911787	212916786	ENSG00000282718	AC104333.4	1
1	26467450	26472449	ENSG00000198830	HMGN2	1
1	1498250	1503249	ENSG00000284740	AL645728.2	1
1	71043855	71048854	ENSG00000235079	ZRANB2-AS1	1
1	179836125	179841124	ENSG00000231966	AL359853.2	-1
1	71081298	71086297	ENSG00000132485	ZRANB2	-1
1	229565532	229570531	ENSG00000229367	HMGN2P19	1
1	144305181	144310180	ENSG00000276756	AC245595.2	-1
1	144277994	144282993	ENSG00000175658	DRD5P2	-1
1	229626048	229631047	ENSG00000135801	TAF5L	-1
1	144373660	144378659	ENSG00000271567	PPIAL4E	-1
1	185157073	185162072	ENSG00000121486	TRMT1L	-1
1	144401356	144406355	ENSG00000271439	AC246785.4	-1
1	144413678	144418677	ENSG00000233586	AC246785.2	1
1	144419193	144424192	ENSG00000237343	AC246785.3	-1
1	19596833	19601832	ENSG00000235185	AL031727.2	-1
1	229621234	229626233	ENSG00000135763	URB2	1
1	1507151	1512150	ENSG00000197785	ATAD3A	1
1	5992474	5997473	ENSG00000131697	NPHP4	-1
1	212945520	212950519	ENSG00000143494	VASH2	1
1	222548104	222553103	ENSG00000143512	HHIPL2	-1
1	65481406	65486405	ENSG00000237852	AC119800.1	1
1	65578381	65583380	ENSG00000224570	AC097063.1	-1
1	203085654	203090653	ENSG00000163485	ADORA1	1
1	203152580	203157579	ENSG00000224671	AC105940.1	-1
1	203127955	203132954	ENSG00000234775	AC105940.2	-1
1	93346026	93351025	ENSG00000223745	CCDC18-AS1	-1
1	212052007	212057006	ENSG00000220749	RPL21P28	-1
1	228134962	228139961	ENSG00000143774	GUK1	1
1	246566325	246571324	ENSG00000162851	TFB2M	-1
1	246507313	246512312	ENSG00000185420	SMYD3	-1
1	157640302	157645301	ENSG00000233712	AL135929.1	-1
1	110467543	110472542	ENSG00000282887	AL358215.2	1
1	110468756	110473755	ENSG00000283999	AL358215.3	1
1	110475752	110480751	ENSG00000240194	CYMP	1
1	110457355	110462354	ENSG00000270380	AL358215.1	-1
1	44803482	44808481	ENSG00000222009	BTBD19	1
1	44787706	44792705	ENSG00000142959	BEST4	-1
1	207606556	207611555	ENSG00000236911	AL137789.1	-1
1	56619550	56624549	ENSG00000225475	AC099789.1	-1
1	23177809	23182808	ENSG00000169641	LUZP1	-1
1	228002051	228007050	ENSG00000154342	WNT3A	1
1	43928320	43933319	ENSG00000117407	ARTN	1
1	22647762	22652761	ENSG00000173369	C1QB	1
1	150316476	150321475	ENSG00000117360	PRPF3	1
1	201377763	201382762	ENSG00000118194	TNNT2	-1
1	153012615	153017614	ENSG00000252920	SNORA31	-1
1	16735516	16740515	ENSG00000207389	RNU1-4	1
1	95125610	95130609	ENSG00000206679	Y_RNA	-1
1	167993660	167998659	ENSG00000221545	MIR1255B2	1
1	171254023	171259022	ENSG00000206692	Y_RNA	-1
1	153962421	153967420	ENSG00000276584	MIR6737	-1
1	204722991	204727990	ENSG00000251861	SCARNA20	1
1	211931249	211936248	ENSG00000233626	AC092814.1	1
1	211670762	211675761	ENSG00000231057	AC096637.2	1
1	247224940	247229939	ENSG00000214144	AL390728.1	1
1	211675631	211680630	ENSG00000117650	NEK2	-1
1	201883680	201888679	ENSG00000198892	SHISA4	1
1	207879097	207884096	ENSG00000203709	C1orf132	-1
1	201737507	201742506	ENSG00000235121	AL645504.1	-1
1	201674145	201679144	ENSG00000236390	AC092800.1	-1
1	47431017	47436016	ENSG00000186564	FOXD2	1
1	47408478	47413477	ENSG00000225762	LINC01389	-1
1	110519176	110524175	ENSG00000143105	KCNA10	-1
1	110490259	110495258	ENSG00000235407	CYMP-AS1	-1
1	114348986	114353985	ENSG00000271419	AL035410.2	1
1	114279276	114284275	ENSG00000273698	MRPL57P1	-1
1	150557725	150562724	ENSG00000237781	AL356356.1	-1
1	23369443	23374442	ENSG00000125945	ZNF436	-1
1	28982609	28987608	ENSG00000225616	AL138785.1	-1
1	110391083	110396082	ENSG00000168679	SLC16A4	-1
1	23014448	23019447	ENSG00000004487	KDM1A	1
1	23088059	23093058	ENSG00000240553	AL031428.1	-1
1	207416237	207421236	ENSG00000283044	AL391597.2	-1
1	40779012	40784011	ENSG00000117013	KCNQ4	1
1	244864561	244869560	ENSG00000153187	HNRNPU	-1
1	44669692	44674691	ENSG00000198520	C1orf228	1
1	234760057	234765056	ENSG00000279261	AL360294.1	-1
1	45781987	45786986	ENSG00000086015	MAST2	1
1	66801257	66806256	ENSG00000172410	INSL5	-1
1	66747459	66752458	ENSG00000152760	TCTEX1D1	1
1	45697076	45702075	ENSG00000230896	AL604028.1	-1
1	201394633	201399632	ENSG00000282221	AC119427.1	1
1	207083842	207088841	ENSG00000123843	C4BPB	1
1	93488453	93493452	ENSG00000212601	RNA5SP53	-1
1	234832976	234837975	ENSG00000201638	RNY4P16	1
1	10222718	10227717	ENSG00000264881	MIR1273D	1
1	27255568	27260567	ENSG00000252098	Y_RNA	-1
1	228630509	228635508	ENSG00000199910	RNA5S10	-1
1	155926086	155931085	ENSG00000280466	SCARNA4	-1
1	236262780	236267779	ENSG00000222650	RNU2-70P	1
1	75178045	75183044	ENSG00000206999	RNU6-622P	1
1	35292499	35297498	ENSG00000240374	RN7SL503P	-1
1	247607202	247612201	ENSG00000283369	U6	-1
1	1162104	1167103	ENSG00000207730	MIR200B	1
1	229378128	229383127	ENSG00000252506	RNU6-180P	1
1	145164519	145169518	ENSG00000277678	U1	1
1	184821490	184826489	ENSG00000252222	RNU7-13P	-1
1	75784477	75789476	ENSG00000201487	SNORD45B	1
1	88515000	88519999	ENSG00000274321	uc_338	1
1	150546929	150551928	ENSG00000264553	MIR4257	1
1	52935314	52940313	ENSG00000265815	MIR1273G	1
1	43833622	43838621	ENSG00000283477	MIR6079	1
1	146539664	146544663	ENSG00000274408	5S_rRNA	-1
1	101728738	101733737	ENSG00000252530	RNU6-965P	-1
1	154292650	154297649	ENSG00000222457	RNU6-121P	1
1	146052245	146057244	ENSG00000201558	RNVU1-6	-1
1	247250972	247255971	ENSG00000197617	VN1R5	1
1	93074235	93079234	ENSG00000143033	MTF2	1
1	247114669	247119668	ENSG00000226164	FGFR3P6	1
1	211487255	211492254	ENSG00000223649	AC105275.1	1
1	211412025	211417024	ENSG00000236809	SNX25P1	1
1	157777133	157782132	ENSG00000132704	FCRL2	-1
1	46298631	46303630	ENSG00000173660	UQCRH	1
1	157725021	157730020	ENSG00000232366	VDAC1P9	-1
1	114695619	114700618	ENSG00000116748	AMPD1	-1
1	246561444	246566443	ENSG00000162852	CNST	1
1	46303609	46308608	ENSG00000132128	LRRC41	-1
1	246522030	246527029	ENSG00000230813	AL356583.3	1
1	157099809	157104808	ENSG00000253831	ETV3L	-1
1	157068257	157073256	ENSG00000224520	KRT8P45	1
1	46129531	46134530	ENSG00000227857	AL358075.2	1
1	92749331	92754330	ENSG00000234202	AC104332.2	-1
1	40974335	40979334	ENSG00000171793	CTPS1	1
1	110339172	110344171	ENSG00000227963	AL355488.1	-1
1	23194730	23199729	ENSG00000179546	HTR1D	-1
1	110172490	110177489	ENSG00000227091	AL355990.1	-1
1	110178720	110183719	ENSG00000235526	AL355990.2	-1
1	54231440	54236439	ENSG00000198711	SSBP3-AS1	1
1	227706700	227711699	ENSG00000215812	ZNF847P	-1
1	235331806	235336805	ENSG00000227962	AL391994.1	1
1	54980465	54985464	ENSG00000284601	AL590440.2	-1
1	168781939	168786938	ENSG00000225826	LINC00626	1
1	1270223	1275222	ENSG00000230415	LINC01786	1
1	22323332	22328331	ENSG00000234397	AL591122.1	-1
1	168173933	168178932	ENSG00000143155	TIPRL	1
1	22143970	22148969	ENSG00000162552	WNT4	-1
1	155854509	155859508	ENSG00000132718	SYT11	1
1	243540532	243545531	ENSG00000236031	AL591721.1	1
1	28096423	28101422	ENSG00000228589	SPCS2P4	-1
1	159754170	159759169	ENSG00000235226	AL445528.1	1
1	52721467	52726466	ENSG00000162378	ZYG11B	1
1	201112567	201117566	ENSG00000081248	CACNA1S	-1
1	91495893	91500892	ENSG00000097046	CDC7	1
1	159705608	159710607	ENSG00000223603	CRPP1	-1
1	52698367	52703366	ENSG00000162377	COA7	-1
1	159593298	159598297	ENSG00000158731	OR10J6P	1
1	156636390	156641389	ENSG00000132692	BCAN	1
